deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
45,0,12,,50,609
100,0,33,20,113,913
271,5,113,62,324,2669
194,5,107,66,236,2325
149,5,97,48,200,1816
107,0,78,42,143,1104
32,0,12,,37,744
5,0,0,0,5,17
0,0,0,0,0,42
5,0,5,0,5,32
5,0,0,0,5,48
14,0,5,,14,151
5,0,5,,5,174
5,0,5,,5,144
5,0,5,0,5,136
1560,5,735,369,1930,37245
5,0,5,,5,227
19,0,11,,29,596
55,0,12,,61,1022
106,0,40,18,128,1754
374,5,107,61,422,7075
265,5,134,60,341,8304
408,0,231,128,511,9445
330,0,198,94,434,8822
637,0,709,304,1042,7580
0,0,0,0,0,5
0,0,5,0,5,16
5,0,5,,5,72
5,0,12,,15,184
67,0,84,32,119,1244
133,0,142,64,211,1800
230,0,250,120,360,2182
198,0,216,84,330,2075
1006,5,556,298,1265,11889
0,0,0,0,0,0
0,0,5,0,5,5
0,0,5,0,5,23
5,0,5,,12,86
44,0,33,10,67,748
150,0,91,46,195,1877
292,0,159,89,362,3434
511,5,263,150,625,5714
236,5,96,51,282,6813
0,0,5,0,5,143
5,0,5,,5,840
10,0,5,,15,822
14,0,5,0,16,733
47,0,23,10,60,1255
35,0,15,12,38,798
49,5,19,11,58,945
77,0,26,15,88,1277
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7221,202,7288,3184,11505,102559
25,5,27,,52,1480
52,5,54,13,98,2343
121,5,125,50,203,3351
243,5,239,97,386,4840
1297,39,1331,569,2092,18852
1819,47,1863,880,2843,22551
2065,56,2146,934,3326,25889
1599,40,1503,636,2505,23253
4238,143,5393,2482,7275,30629
10,5,13,,22,785
23,5,35,,56,465
73,5,98,43,133,867
151,5,199,88,263,1526
854,25,1091,493,1473,6876
1220,34,1477,739,1988,7946
1206,42,1581,703,2120,7724
701,27,899,406,1220,4440
474,13,311,118,678,9329
5,5,10,,17,299
12,0,5,,16,435
20,0,10,,26,555
28,0,5,,33,853
132,5,62,26,170,2293
110,5,75,26,161,2100
103,5,85,36,157,1795
62,0,55,19,98,999
11,0,14,,23,615
0,0,5,0,5,10
0,0,5,0,5,28
0,0,0,0,0,30
0,0,5,0,5,47
5,0,5,0,5,112
5,0,5,,5,137
5,0,0,0,5,120
5,0,5,,5,131
1126,22,634,248,1532,35943
5,5,5,0,5,216
13,0,5,,18,561
18,5,10,,27,969
40,0,17,,52,1507
177,5,94,29,250,6494
231,5,114,43,309,7981
318,5,194,89,425,9487
323,5,195,77,442,8728
548,13,491,179,872,7247
5,0,0,0,5,5
5,0,5,,5,16
5,0,5,,5,65
10,0,5,,17,169
66,5,42,12,97,1130
127,5,120,42,206,1747
183,5,167,64,289,2171
154,5,150,58,253,1945
639,5,353,122,877,11843
0,0,0,0,0,0
0,0,5,0,5,5
5,0,0,0,5,21
5,0,5,0,5,53
31,0,23,,46,658
102,0,59,24,137,1850
217,5,103,34,289,3605
286,5,166,56,400,5650
185,5,92,33,248,6942
5,0,5,0,5,166
5,0,5,0,5,830
5,5,5,0,10,844
12,0,5,0,17,684
32,5,16,,48,1283
27,5,14,,37,789
37,0,16,,45,987
70,5,34,19,86,1359
0,0,0,0,0,11
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
977,55,1625,364,2289,27793
5,0,5,0,5,265
5,0,12,,14,463
12,5,25,,37,631
22,5,45,,61,1152
128,18,257,45,357,4833
203,13,402,90,528,6161
302,16,498,115,698,7419
302,5,380,102,585,6869
486,37,1179,257,1443,8072
5,0,5,0,5,156
5,0,5,,10,114
5,5,21,,28,205
11,5,34,,41,382
78,15,203,33,262,1707
118,5,315,72,369,2107
155,5,361,82,441,2139
113,5,231,62,286,1262
64,5,61,10,116,2306
5,0,0,0,5,51
5,0,5,0,5,84
5,0,5,0,5,86
5,0,5,,5,169
13,0,12,,23,581
17,0,17,,31,546
16,0,18,,31,488
5,5,5,,18,301
5,0,5,,5,146
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
5,0,0,0,5,29
0,0,5,0,5,33
5,0,5,,5,37
5,0,0,0,5,35
152,10,141,33,268,9924
5,0,5,0,5,33
0,0,0,0,0,95
5,0,5,0,5,182
5,5,5,,5,376
17,5,15,,31,1746
23,5,29,,51,2255
44,5,41,11,76,2719
63,0,52,14,101,2518
108,5,128,34,207,2103
0,0,0,0,0,5
5,0,5,,5,5
5,0,5,0,5,15
5,0,5,,5,57
11,0,18,,25,327
23,5,26,,43,507
35,5,41,11,68,630
34,0,37,,62,561
143,5,90,24,210,3595
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,0,5,15
5,0,5,,11,185
20,0,12,,28,511
42,5,29,,66,1099
74,0,42,13,103,1779
18,5,22,,36,1647
0,0,0,0,0,24
0,0,0,0,0,158
0,0,0,0,0,136
0,0,5,0,5,149
5,0,5,,5,258
5,5,5,0,5,202
5,0,5,,12,307
5,0,5,,12,413
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
365,26,831,177,1045,12069
0,5,5,0,10,114
5,0,5,,11,159
5,0,5,,5,253
14,0,20,,29,447
74,5,112,37,153,1825
86,5,162,46,209,2363
81,5,183,39,232,2572
101,5,330,46,392,4336
263,18,555,156,680,3103
0,5,5,0,5,72
5,0,5,,5,35
5,0,5,0,5,68
5,0,14,,16,143
65,5,94,35,128,593
68,5,121,42,151,716
60,5,129,37,157,702
57,5,182,35,208,774
15,5,44,,55,899
0,0,5,0,5,23
0,0,0,0,0,36
0,0,0,0,0,47
5,0,5,,5,83
5,0,5,0,5,188
5,0,10,,12,215
5,5,5,0,13,162
5,0,13,,15,145
0,5,10,0,11,491
0,0,0,0,0,0
0,0,0,0,0,19
0,0,0,0,0,34
0,0,0,0,0,43
0,0,5,0,5,132
0,5,5,0,5,130
0,0,5,0,5,64
0,0,5,0,5,69
33,5,99,,125,4498
0,0,5,0,5,14
5,0,5,0,5,28
0,0,5,0,5,60
5,0,5,0,5,114
5,0,5,,12,636
10,5,13,,22,911
5,0,20,,26,1056
5,0,53,,55,1679
0,5,28,0,29,688
0,0,0,0,0,0
0,0,0,0,0,5
0,0,5,0,5,5
0,0,0,0,0,5
0,0,5,0,5,102
0,0,5,0,5,119
0,0,5,0,5,189
0,5,15,0,16,261
42,5,62,,101,1103
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,43
5,5,5,0,10,131
11,5,11,,22,202
27,5,44,,67,720
12,5,33,,44,1287
0,0,0,0,0,5
0,0,0,0,0,38
5,0,5,,5,36
5,0,0,0,5,51
0,0,5,0,5,131
0,0,5,0,5,141
0,0,5,0,5,197
5,5,21,,29,688
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
744,5,1096,442,1398,12879
5,0,5,,5,108
11,0,5,,13,174
37,0,29,21,45,304
61,0,51,37,75,488
200,5,207,121,286,2076
199,0,239,120,318,2556
116,0,230,78,268,2747
118,0,330,61,387,4426
552,5,801,397,956,3705
5,0,5,0,5,65
5,0,5,,5,37
27,0,25,19,33,98
36,0,44,33,47,179
160,5,177,113,224,835
153,0,197,109,241,876
94,0,163,71,186,810
75,0,188,49,214,805
54,0,43,19,78,963
5,0,5,,5,24
5,0,0,0,5,32
5,0,5,,5,38
5,0,5,,5,66
10,0,5,,13,224
19,0,10,,22,232
5,0,10,,12,185
5,0,10,0,17,162
18,0,15,,32,524
0,0,0,0,0,5
5,0,0,0,5,25
5,0,5,0,5,34
5,0,5,,5,45
5,0,5,0,11,120
5,0,5,0,5,141
5,0,5,0,5,72
0,0,5,0,5,80
94,0,114,16,192,4744
0,0,5,0,5,11
5,0,0,0,5,41
5,0,0,0,5,72
11,0,5,0,14,124
22,0,5,,28,615
21,0,12,,31,920
5,0,29,,37,1121
26,0,60,10,76,1840
5,0,31,,33,534
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,17
0,0,5,0,5,98
0,0,5,0,5,127
5,0,5,,5,119
5,0,10,,11,168
5,0,52,0,56,984
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,5,5
0,0,0,0,0,5
0,0,5,0,5,38
0,0,5,0,5,115
0,0,5,0,5,198
5,0,35,0,39,622
17,0,40,,51,1425
0,0,0,0,0,5
5,0,0,0,5,38
5,0,0,0,5,55
5,0,5,,5,49
5,0,5,,5,146
5,0,5,,5,145
5,0,5,,10,242
5,0,24,,27,749
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
631,18,1042,273,1417,13295
5,5,5,,5,156
5,0,5,,5,150
5,5,11,,18,262
28,5,26,,47,481
102,5,121,45,181,1928
102,5,186,51,238,2504
136,5,258,64,333,3085
248,5,430,100,585,4729
336,5,659,207,796,3729
5,0,5,0,5,82
0,0,0,0,0,31
5,0,5,,13,67
15,0,19,,26,171
61,5,98,42,120,687
63,5,139,39,164,831
85,5,178,49,216,942
104,5,213,67,252,918
54,5,38,,87,1021
5,5,5,,5,39
5,0,5,0,5,23
5,5,0,0,5,30
5,5,5,0,5,59
11,0,5,,14,229
10,0,5,,16,214
5,0,5,,15,238
16,0,13,,28,189
12,0,20,,29,591
0,0,0,0,0,5
0,0,5,0,5,24
0,0,0,0,0,34
5,0,5,0,5,50
0,0,5,0,5,142
5,0,5,,5,140
5,0,5,,5,102
5,0,5,0,5,90
129,5,175,37,271,4918
5,0,5,,5,15
5,0,5,,5,35
5,0,5,0,5,70
5,0,5,0,5,127
23,0,11,,33,610
14,0,22,,32,937
23,0,45,11,57,1176
62,5,91,19,138,1948
22,0,22,,39,470
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,,5,68
5,0,5,,5,116
5,0,5,0,5,124
10,0,12,,20,151
45,5,44,,86,1054
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,5,5
0,0,0,0,0,5
5,0,5,0,5,39
5,0,5,0,5,113
5,0,5,,16,227
34,5,31,,63,669
33,5,84,,109,1512
0,0,0,0,0,11
0,0,0,0,0,37
0,0,0,0,0,56
5,0,5,0,5,62
5,0,5,0,5,153
5,0,5,,5,153
5,5,12,0,17,276
21,0,63,,76,764
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
82,11,299,31,359,3990
0,5,0,0,5,28
0,0,5,0,5,37
5,0,5,,5,80
5,0,12,,12,159
5,5,34,,41,555
14,5,51,,62,789
17,5,74,,86,943
39,5,125,13,153,1399
45,5,207,23,237,1261
0,5,0,0,5,14
0,0,5,0,5,10
0,0,5,0,5,22
5,0,5,,5,53
5,0,27,,32,238
5,5,46,,52,285
10,5,57,,63,331
20,5,68,10,79,308
11,0,10,,20,317
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,18
5,0,5,,5,22
5,0,5,0,5,58
5,0,5,0,5,82
5,0,5,0,5,67
5,0,5,0,5,53
0,0,0,0,0,165
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,11
0,0,0,0,0,12
0,0,0,0,0,39
0,0,0,0,0,48
0,0,0,0,0,32
0,0,0,0,0,21
11,5,43,,52,1440
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,,5,20
0,0,5,0,5,49
5,5,5,0,5,160
5,0,5,0,5,257
5,0,5,,5,345
5,5,28,,35,597
5,0,5,0,10,114
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,5
0,0,5,0,5,31
5,0,5,0,5,32
5,0,5,0,5,38
5,0,14,,18,289
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5,0,5,,5,5
0,0,0,0,0,5
0,0,0,0,0,40
0,0,5,0,5,59
5,0,10,,14,180
5,5,19,,22,404
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,16
0,0,5,0,5,46
5,5,5,,5,46
0,0,5,0,5,77
5,0,15,,16,202
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1541,35,1233,644,2161,16468
0,0,5,0,5,197
5,5,5,0,5,278
5,5,5,,11,381
33,5,18,12,41,562
151,5,172,70,260,2358
332,11,279,158,463,3282
466,5,379,203,645,4365
551,5,370,198,730,5045
789,17,776,452,1128,3712
0,0,5,0,5,85
5,0,5,0,5,45
5,5,5,,5,88
22,5,15,10,28,142
109,5,121,59,174,683
216,5,210,132,298,899
263,5,257,151,371,1067
173,5,163,97,243,703
32,5,27,,53,585
0,0,0,0,0,29
0,5,0,0,5,23
0,0,5,0,5,36
5,0,5,0,5,50
5,5,5,,11,117
5,5,5,,14,136
12,0,5,,16,125
5,0,5,,5,69
0,0,0,0,0,19
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
202,10,160,64,306,6780
0,0,5,0,5,57
5,0,5,0,5,108
5,0,5,0,5,149
5,5,5,,5,241
23,5,28,,49,1099
40,5,29,13,58,1548
61,0,40,16,85,1841
71,5,57,28,102,1737
32,5,43,12,64,653
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,11
5,0,5,,5,74
5,0,5,0,14,123
10,5,12,,21,192
15,0,19,,25,243
469,5,207,98,581,3809
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,0,0,5,17
12,0,12,,20,178
59,5,24,11,74,450
115,0,55,27,143,1001
281,5,116,56,342,2157
17,5,20,,29,910
0,0,0,0,0,24
0,0,0,0,0,100
0,0,0,0,0,92
5,0,0,0,5,100
0,0,5,0,5,202
5,5,5,,5,122
5,0,5,,5,136
5,0,5,,12,134
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2785,5,2167,1619,3336,18362
5,0,5,0,5,193
18,0,11,,20,344
47,0,32,26,53,462
127,0,85,70,142,691
580,5,411,339,653,2888
688,0,578,444,822,3924
732,0,609,442,899,4732
592,5,437,289,742,5128
1801,5,1586,1268,2121,5007
5,0,5,0,5,88
14,0,10,,15,73
32,0,26,22,36,116
106,0,73,63,116,262
456,5,364,313,508,1080
533,0,468,378,623,1341
467,0,444,341,570,1307
192,5,198,142,249,740
61,0,41,20,82,599
0,0,0,0,0,26
5,0,0,0,5,24
5,0,5,,5,26
5,0,5,,5,43
20,0,5,,24,126
16,0,11,,19,138
13,0,11,,19,144
5,0,5,0,5,72
0,0,0,0,0,14
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
447,5,272,165,555,7571
0,0,5,0,5,46
5,0,5,0,5,128
5,0,5,,5,190
14,0,5,,17,267
83,0,32,18,97,1269
97,0,63,41,119,1737
106,0,69,43,132,1994
137,5,96,57,177,1940
101,0,90,60,131,700
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,,5,5
5,0,0,0,5,5
5,0,5,0,5,77
15,0,17,10,22,146
36,0,34,26,44,214
41,0,37,23,55,248
342,0,164,100,406,3498
0,0,0,0,0,0
0,0,0,0,0,5
5,0,0,0,5,5
0,0,0,0,0,5
5,0,5,,5,143
26,0,17,,36,406
100,0,43,24,119,943
209,0,99,66,242,1991
33,0,14,,41,973
0,0,0,0,0,33
0,0,0,0,0,115
5,0,0,0,5,117
5,0,5,,5,100
5,0,0,0,5,193
5,0,5,0,5,153
10,0,5,,15,129
5,0,5,,10,133
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1082,72,1060,481,1729,17080
5,5,5,,5,177
5,0,5,,5,311
13,5,18,,26,408
30,5,26,12,45,602
162,5,149,78,242,2394
226,12,218,117,337,3484
308,26,335,149,520,4721
335,21,306,116,544,4983
554,37,661,335,914,4038
5,0,5,,5,82
5,0,5,,5,51
5,5,5,,10,89
18,5,18,10,27,169
114,5,127,74,172,755
152,5,157,97,217,989
155,15,212,93,289,1156
105,5,135,57,190,747
18,5,28,,43,568
5,5,5,,5,27
5,0,0,0,5,20
5,0,5,,5,31
0,0,5,0,5,44
5,0,5,,5,125
5,5,5,,5,122
5,5,5,,5,124
0,5,5,0,5,75
0,0,0,0,0,10
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
248,16,173,71,366,7146
5,0,0,0,5,48
0,0,5,0,5,128
5,0,5,,5,167
5,0,5,,13,281
29,5,5,,40,1079
42,5,31,10,65,1629
84,5,56,27,118,2038
80,5,64,30,119,1776
45,5,43,18,73,571
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
5,0,0,0,5,5
5,0,0,0,5,56
5,0,5,,10,130
11,5,12,,18,171
26,5,24,,42,202
201,10,134,44,300,3750
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,5,5
5,0,0,0,5,5
5,0,5,0,13,157
20,5,15,,30,442
48,5,42,18,75,1091
124,5,71,20,180,2044
16,5,21,,33,997
0,5,0,0,5,18
0,0,0,0,0,112
0,0,0,0,0,107
5,0,0,0,5,91
5,0,5,,5,222
5,0,5,,5,170
5,0,5,,12,139
0,0,5,0,5,138
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
135,26,265,61,364,5021
5,0,0,0,5,54
0,0,5,0,5,79
5,0,5,0,5,116
5,5,5,,10,177
5,5,20,,27,632
29,5,66,15,86,1008
49,10,84,23,119,1451
43,5,85,18,115,1504
54,12,154,35,184,1105
0,0,0,0,0,24
0,0,5,0,5,19
0,0,5,0,5,20
5,5,5,,5,47
5,5,14,,16,158
19,5,47,10,58,278
18,5,54,14,63,336
11,5,32,,36,223
5,0,5,,10,185
5,0,0,0,5,12
0,0,0,0,0,5
0,0,0,0,0,13
0,0,0,0,0,5
0,0,5,0,5,30
5,0,5,0,5,43
5,0,5,,5,48
0,0,5,0,5,25
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
34,5,41,11,72,2059
0,0,0,0,0,12
0,0,5,0,5,31
5,0,5,0,5,50
0,5,0,0,5,80
5,5,5,,5,302
5,5,5,,14,464
14,5,11,,25,594
10,5,15,,22,526
10,5,5,,17,182
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,0,0,5,16
0,0,5,0,5,37
5,5,5,,5,58
5,5,5,0,5,68
31,5,54,11,78,1214
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,0,5,62
5,5,5,,5,146
5,5,14,,18,373
19,5,33,,49,627
5,0,5,,5,273
0,0,0,0,0,5
0,0,0,0,0,23
0,0,0,0,0,30
0,0,5,0,5,36
0,0,0,0,0,63
0,0,0,0,0,38
5,0,0,0,5,42
5,0,5,,5,35
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
16721,223,14413,8017,23335,128720
5,5,20,,27,1187
61,5,61,26,100,2370
197,5,155,82,274,2980
469,5,356,198,633,4793
2311,46,2100,1180,3276,20705
3462,34,3099,1827,4767,25060
4427,54,4061,2284,6256,30661
5790,70,4561,2418,8002,40964
10717,144,10748,6520,15084,39848
5,5,5,,11,667
34,5,45,18,65,383
144,5,128,76,197,744
343,5,286,172,462,1509
1807,37,1760,1072,2531,7435
2670,20,2594,1631,3652,9473
3025,38,3150,1900,4311,10426
2693,34,2779,1650,3855,9211
598,12,442,180,872,9071
5,0,5,,11,274
11,0,5,,13,659
22,5,5,,28,553
41,0,25,12,54,708
154,5,86,38,205,2100
126,5,96,44,183,1865
128,5,111,41,199,1594
113,5,101,37,179,1318
17,0,5,,17,308
0,0,0,0,0,5
0,0,0,0,0,49
5,0,0,0,5,42
5,0,0,0,5,32
5,0,5,,5,85
5,0,5,,5,44
5,0,0,0,5,22
5,0,5,,5,28
981,23,893,221,1676,41906
0,0,5,0,5,161
12,0,5,,15,594
25,5,5,,35,941
65,5,34,,92,1770
185,5,128,29,287,7682
191,5,139,27,309,8810
214,5,230,67,381,9979
289,5,343,86,553,11969
354,10,423,181,606,4933
0,0,0,0,0,0
0,0,5,0,5,14
5,0,5,,5,46
5,0,5,,5,103
21,5,37,11,49,770
53,5,74,32,96,1075
98,5,113,51,165,1325
178,5,193,84,289,1600
3598,30,1657,804,4481,23969
0,0,0,0,0,0
5,0,5,,5,11
0,0,5,0,5,41
5,0,5,,10,120
125,5,68,23,171,1506
379,5,173,83,471,2975
862,5,409,201,1076,5918
2223,21,997,494,2747,13398
456,5,245,106,599,8685
0,0,5,0,5,79
5,0,5,,5,660
5,0,5,0,5,613
5,0,5,,11,551
15,0,19,,29,1127
36,0,21,,49,818
99,0,48,24,123,1397
291,5,147,66,376,3440
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
11787,14,12206,7044,16959,120944
18,0,30,,41,1249
93,0,83,54,122,2466
275,5,210,153,333,3266
573,0,464,329,708,4908
2360,5,2222,1471,3111,20356
2795,5,2926,1756,3966,24665
2894,5,3232,1832,4300,28569
2779,5,3039,1442,4378,35465
8323,10,9622,5987,11964,38342
13,0,13,,22,674
62,0,65,44,83,462
189,5,172,129,233,834
419,0,403,293,529,1644
1849,5,1943,1345,2447,7477
2237,5,2499,1592,3145,9403
2100,5,2572,1548,3127,9716
1454,5,1955,1032,2378,8132
501,0,370,178,693,8579
5,0,11,,12,317
13,0,5,,16,636
28,0,18,12,34,644
52,0,17,13,56,677
136,0,82,44,174,1984
120,0,87,43,164,1646
101,0,91,47,145,1527
47,0,59,14,92,1148
5,0,5,,11,300
0,0,0,0,0,5
5,0,0,0,5,48
0,0,0,0,0,38
5,0,5,,5,19
5,0,5,0,5,86
0,0,0,0,0,49
5,0,5,,5,31
0,0,5,0,5,21
1211,5,910,365,1759,41515
5,0,5,0,5,164
14,0,13,,19,634
48,0,15,10,53,970
82,0,31,18,95,1742
267,0,111,54,324,7649
231,0,157,58,330,8833
244,5,223,85,384,9731
324,5,356,132,549,11792
235,0,306,123,418,4715
0,0,5,0,5,5
0,0,0,0,0,5
0,0,5,0,5,35
5,0,5,,5,98
16,0,23,,33,648
39,0,57,20,76,1061
80,0,103,48,135,1336
97,0,118,48,167,1532
1256,5,831,331,1757,18997
0,0,0,0,0,5
5,0,0,0,5,13
5,0,0,0,5,47
5,0,5,0,5,137
63,0,49,14,98,1326
145,0,111,39,217,2825
326,5,212,91,448,4916
718,0,455,187,986,9732
252,0,163,58,357,8495
0,0,5,0,5,83
5,0,0,0,5,670
5,0,5,,11,698
14,0,5,,16,591
25,0,13,,30,1185
23,0,15,,34,848
40,0,30,12,58,1312
139,0,95,29,205,3108
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
8719,268,9652,4272,14346,119427
16,5,35,,55,1234
50,5,53,22,82,2151
111,5,118,43,192,3205
295,10,252,122,433,4606
1326,45,1492,716,2146,18907
1803,53,2136,992,2996,24010
2304,56,2680,1171,3866,29386
2814,88,2886,1201,4576,35928
5294,174,7200,3415,9236,36892
5,5,15,,24,717
34,5,44,21,58,354
71,5,98,40,131,777
201,5,211,114,303,1493
920,36,1262,634,1583,6686
1299,43,1760,865,2234,8711
1490,40,2060,952,2635,9887
1270,43,1750,787,2268,8267
433,15,313,121,639,8521
5,5,13,,21,272
5,0,5,,5,518
15,5,5,,22,603
33,0,15,,45,638
108,5,53,29,133,1902
91,5,62,29,126,1753
86,5,74,30,133,1599
88,5,84,24,150,1236
5,0,5,0,5,229
0,0,0,0,0,5
0,0,0,0,0,32
0,0,0,0,0,32
5,0,0,0,5,26
5,0,5,0,5,56
5,0,0,0,5,40
0,0,0,0,0,21
5,0,0,0,5,17
1192,29,821,300,1741,39944
5,5,5,0,5,148
10,0,5,0,15,614
21,5,5,,30,1042
38,5,17,,55,1674
187,5,79,25,247,7099
201,5,142,44,304,8658
279,5,200,75,409,9548
455,5,363,153,673,11161
274,5,355,116,517,4745
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,41
5,0,5,0,5,95
19,0,22,,34,614
48,5,55,18,86,1018
76,5,127,40,164,1419
127,5,148,51,226,1550
1247,39,789,280,1793,20380
0,0,0,0,0,5
0,0,0,0,0,13
5,0,5,0,5,47
5,0,5,,5,112
67,5,53,19,103,1401
137,5,99,30,207,2968
317,5,189,64,449,5423
721,29,445,166,1027,10415
274,5,170,40,411,8716
0,5,5,0,5,90
0,0,0,0,0,613
5,5,5,0,5,663
13,5,5,,17,568
24,0,19,,41,1149
26,0,18,,38,862
56,0,30,10,76,1489
152,5,96,20,231,3282
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1088,78,2126,410,2876,35473
5,0,12,,13,346
5,5,10,0,16,546
5,5,20,,27,882
10,5,34,,46,1332
100,5,267,36,337,5329
185,5,427,80,541,6952
312,25,653,126,864,9101
466,31,703,163,1032,10985
523,50,1451,275,1746,10355
0,0,5,0,5,188
5,5,5,0,11,88
5,5,14,,16,215
5,5,25,,30,413
61,5,210,29,247,1780
113,5,337,65,391,2458
166,19,465,88,562,2875
178,13,386,91,484,2338
57,5,80,17,123,2481
5,0,5,,5,101
5,0,0,0,5,127
5,0,5,0,5,147
5,0,5,0,5,159
11,5,14,,24,584
12,5,16,,25,480
16,0,17,,27,512
11,5,24,,32,371
5,0,0,0,5,47
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
