,group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
4014,By Month,2021,3,6,Oklahoma,Total - All Places of Death,All Ages,310,5,388,147.0,553,3675
4015,By Month,2021,3,6,Oklahoma,Total - All Places of Death,0-17 years,0,0,5,0.0,5,58
4016,By Month,2021,3,6,Oklahoma,Total - All Places of Death,18-29 years,5,0,5,0.0,5,68
4017,By Month,2021,3,6,Oklahoma,Total - All Places of Death,30-39 years,5,0,11,5.0,13,109
4018,By Month,2021,3,6,Oklahoma,Total - All Places of Death,40-49 years,12,0,10,5.0,17,169
4019,By Month,2021,3,6,Oklahoma,Total - All Places of Death,50-64 years,80,5,85,43.0,123,667
4020,By Month,2021,3,6,Oklahoma,Total - All Places of Death,65-74 years,83,0,105,41.0,147,874
4021,By Month,2021,3,6,Oklahoma,Total - All Places of Death,75-84 years,78,5,98,34.0,143,908
4022,By Month,2021,3,6,Oklahoma,Total - All Places of Death,85 years and over,51,0,76,22.0,105,822
4023,By Month,2021,4,6,Oklahoma,Total - All Places of Death,All Ages,167,5,295,83.0,380,3359
4024,By Month,2021,4,6,Oklahoma,Total - All Places of Death,0-17 years,5,0,5,0.0,5,51
4025,By Month,2021,4,6,Oklahoma,Total - All Places of Death,18-29 years,5,0,5,5.0,5,65
4026,By Month,2021,4,6,Oklahoma,Total - All Places of Death,30-39 years,5,0,5,5.0,5,103
4027,By Month,2021,4,6,Oklahoma,Total - All Places of Death,40-49 years,16,0,13,5.0,21,169
4028,By Month,2021,4,6,Oklahoma,Total - All Places of Death,50-64 years,32,0,50,15.0,67,640
4029,By Month,2021,4,6,Oklahoma,Total - All Places of Death,65-74 years,35,5,82,20.0,97,748
4030,By Month,2021,4,6,Oklahoma,Total - All Places of Death,75-84 years,44,5,70,23.0,92,796
4031,By Month,2021,4,6,Oklahoma,Total - All Places of Death,85 years and over,32,0,70,11.0,91,787
4032,By Month,2021,5,6,Oklahoma,Total - All Places of Death,All Ages,126,5,272,55.0,344,3452
4033,By Month,2021,5,6,Oklahoma,Total - All Places of Death,0-17 years,5,0,5,5.0,5,56
4034,By Month,2021,5,6,Oklahoma,Total - All Places of Death,18-29 years,5,0,5,5.0,5,86
4035,By Month,2021,5,6,Oklahoma,Total - All Places of Death,30-39 years,5,0,5,5.0,5,102
4036,By Month,2021,5,6,Oklahoma,Total - All Places of Death,40-49 years,5,0,5,5.0,14,168
4037,By Month,2021,5,6,Oklahoma,Total - All Places of Death,50-64 years,29,0,69,18.0,80,673
4038,By Month,2021,5,6,Oklahoma,Total - All Places of Death,65-74 years,29,0,59,10.0,78,715
4039,By Month,2021,5,6,Oklahoma,Total - All Places of Death,75-84 years,32,5,73,14.0,92,823
4040,By Month,2021,5,6,Oklahoma,Total - All Places of Death,85 years and over,25,0,57,5.0,73,829
4041,By Month,2021,6,6,Oklahoma,Total - All Places of Death,All Ages,116,5,265,57.0,328,3429
4042,By Month,2021,6,6,Oklahoma,Total - All Places of Death,0-17 years,5,0,5,0.0,5,53
4043,By Month,2021,6,6,Oklahoma,Total - All Places of Death,18-29 years,5,0,5,5.0,5,76
4044,By Month,2021,6,6,Oklahoma,Total - All Places of Death,30-39 years,5,0,5,0.0,5,95
4045,By Month,2021,6,6,Oklahoma,Total - All Places of Death,40-49 years,10,0,13,5.0,18,161
4046,By Month,2021,6,6,Oklahoma,Total - All Places of Death,50-64 years,26,5,64,16.0,76,645
4047,By Month,2021,6,6,Oklahoma,Total - All Places of Death,65-74 years,25,5,60,12.0,75,744
4048,By Month,2021,6,6,Oklahoma,Total - All Places of Death,75-84 years,27,0,75,13.0,89,888
4049,By Month,2021,6,6,Oklahoma,Total - All Places of Death,85 years and over,23,0,47,10.0,60,767
4050,By Month,2021,7,6,Oklahoma,Total - All Places of Death,All Ages,236,5,331,105.0,463,3758
4051,By Month,2021,7,6,Oklahoma,Total - All Places of Death,0-17 years,0,0,0,0.0,0,42
4052,By Month,2021,7,6,Oklahoma,Total - All Places of Death,18-29 years,5,0,5,5.0,5,77
4053,By Month,2021,7,6,Oklahoma,Total - All Places of Death,30-39 years,5,0,5,5.0,5,108
4054,By Month,2021,7,6,Oklahoma,Total - All Places of Death,40-49 years,26,0,15,5.0,33,184
4055,By Month,2021,7,6,Oklahoma,Total - All Places of Death,50-64 years,67,0,67,31.0,103,705
4056,By Month,2021,7,6,Oklahoma,Total - All Places of Death,65-74 years,51,0,90,23.0,118,839
4057,By Month,2021,7,6,Oklahoma,Total - All Places of Death,75-84 years,45,5,90,21.0,115,941
4058,By Month,2021,7,6,Oklahoma,Total - All Places of Death,85 years and over,38,0,57,18.0,77,862
4059,By Month,2021,8,6,Oklahoma,Total - All Places of Death,All Ages,1066,5,776,532.0,1312,4692
4060,By Month,2021,8,6,Oklahoma,Total - All Places of Death,0-17 years,5,0,5,0.0,5,46
4061,By Month,2021,8,6,Oklahoma,Total - All Places of Death,18-29 years,20,0,5,5.0,23,89
4062,By Month,2021,8,6,Oklahoma,Total - All Places of Death,30-39 years,48,0,27,25.0,50,165
4063,By Month,2021,8,6,Oklahoma,Total - All Places of Death,40-49 years,94,0,41,38.0,97,256
4064,By Month,2021,8,6,Oklahoma,Total - All Places of Death,50-64 years,286,5,205,153.0,339,975
4065,By Month,2021,8,6,Oklahoma,Total - All Places of Death,65-74 years,244,5,184,121.0,308,1110
4066,By Month,2021,8,6,Oklahoma,Total - All Places of Death,75-84 years,222,0,189,121.0,290,1111
4067,By Month,2021,8,6,Oklahoma,Total - All Places of Death,85 years and over,150,0,121,69.0,202,940
4068,By Month,2021,9,6,Oklahoma,Total - All Places of Death,All Ages,1298,5,877,659.0,1519,4761
4069,By Month,2021,9,6,Oklahoma,Total - All Places of Death,0-17 years,5,0,5,5.0,5,49
4070,By Month,2021,9,6,Oklahoma,Total - All Places of Death,18-29 years,10,5,12,5.0,17,91
4071,By Month,2021,9,6,Oklahoma,Total - All Places of Death,30-39 years,51,0,28,27.0,52,161
4072,By Month,2021,9,6,Oklahoma,Total - All Places of Death,40-49 years,129,0,79,66.0,142,298
4073,By Month,2021,9,6,Oklahoma,Total - All Places of Death,50-64 years,399,0,247,206.0,440,1020
4074,By Month,2021,9,6,Oklahoma,Total - All Places of Death,65-74 years,292,5,211,158.0,346,1065
4075,By Month,2021,9,6,Oklahoma,Total - All Places of Death,75-84 years,271,0,193,132.0,332,1118
4076,By Month,2021,9,6,Oklahoma,Total - All Places of Death,85 years and over,140,5,105,63.0,183,959
4077,By Month,2021,10,6,Oklahoma,Total - All Places of Death,All Ages,699,5,563,345.0,918,4222
4078,By Month,2021,10,6,Oklahoma,Total - All Places of Death,0-17 years,0,0,5,0.0,5,51
4079,By Month,2021,10,6,Oklahoma,Total - All Places of Death,18-29 years,5,0,5,5.0,13,86
4080,By Month,2021,10,6,Oklahoma,Total - All Places of Death,30-39 years,26,0,17,13.0,30,135
4081,By Month,2021,10,6,Oklahoma,Total - All Places of Death,40-49 years,66,0,47,38.0,75,223
4082,By Month,2021,10,6,Oklahoma,Total - All Places of Death,50-64 years,185,5,130,95.0,221,796
4083,By Month,2021,10,6,Oklahoma,Total - All Places of Death,65-74 years,183,0,158,102.0,239,971
4084,By Month,2021,10,6,Oklahoma,Total - All Places of Death,75-84 years,122,0,109,52.0,179,1010
4085,By Month,2021,10,6,Oklahoma,Total - All Places of Death,85 years and over,108,0,91,40.0,159,950
4086,By Month,2021,11,6,Oklahoma,Total - All Places of Death,All Ages,433,5,430,211.0,652,3822
4087,By Month,2021,11,6,Oklahoma,Total - All Places of Death,0-17 years,5,0,5,5.0,5,31
4088,By Month,2021,11,6,Oklahoma,Total - All Places of Death,18-29 years,5,0,5,5.0,5,70
4089,By Month,2021,11,6,Oklahoma,Total - All Places of Death,30-39 years,13,0,11,5.0,19,101
4090,By Month,2021,11,6,Oklahoma,Total - All Places of Death,40-49 years,36,5,24,19.0,41,189
4091,By Month,2021,11,6,Oklahoma,Total - All Places of Death,50-64 years,111,0,106,61.0,156,770
4092,By Month,2021,11,6,Oklahoma,Total - All Places of Death,65-74 years,101,0,106,50.0,157,839
4093,By Month,2021,11,6,Oklahoma,Total - All Places of Death,75-84 years,96,0,103,46.0,153,964
4094,By Month,2021,11,6,Oklahoma,Total - All Places of Death,85 years and over,71,0,74,27.0,118,858
4095,By Month,2021,12,6,Oklahoma,Total - All Places of Death,All Ages,643,15,657,346.0,967,4472
4096,By Month,2021,12,6,Oklahoma,Total - All Places of Death,0-17 years,5,0,5,5.0,5,54
4097,By Month,2021,12,6,Oklahoma,Total - All Places of Death,18-29 years,5,0,10,5.0,12,83
4098,By Month,2021,12,6,Oklahoma,Total - All Places of Death,30-39 years,27,5,21,13.0,36,138
4099,By Month,2021,12,6,Oklahoma,Total - All Places of Death,40-49 years,41,0,39,21.0,59,221
4100,By Month,2021,12,6,Oklahoma,Total - All Places of Death,50-64 years,163,5,151,90.0,225,879
4101,By Month,2021,12,6,Oklahoma,Total - All Places of Death,65-74 years,169,5,175,101.0,246,1047
4102,By Month,2021,12,6,Oklahoma,Total - All Places of Death,75-84 years,143,5,164,77.0,236,1106
4103,By Month,2021,12,6,Oklahoma,Total - All Places of Death,85 years and over,88,5,89,35.0,144,944
4104,By Month,2021,1,10,Oregon,Total - All Places of Death,All Ages,452,5,288,165.0,576,3853
4105,By Month,2021,1,10,Oregon,Total - All Places of Death,0-17 years,0,0,0,0.0,0,25
4106,By Month,2021,1,10,Oregon,Total - All Places of Death,18-29 years,5,0,5,5.0,5,62
4107,By Month,2021,1,10,Oregon,Total - All Places of Death,30-39 years,5,0,5,0.0,5,87
4108,By Month,2021,1,10,Oregon,Total - All Places of Death,40-49 years,13,0,5,5.0,14,139
4109,By Month,2021,1,10,Oregon,Total - All Places of Death,50-64 years,55,0,45,21.0,79,581
4110,By Month,2021,1,10,Oregon,Total - All Places of Death,65-74 years,84,0,62,37.0,109,807
4111,By Month,2021,1,10,Oregon,Total - All Places of Death,75-84 years,138,5,78,53.0,164,971
4112,By Month,2021,1,10,Oregon,Total - All Places of Death,85 years and over,158,0,95,49.0,204,1181
4113,By Month,2021,2,10,Oregon,Total - All Places of Death,All Ages,177,5,182,69.0,290,3237
4114,By Month,2021,2,10,Oregon,Total - All Places of Death,0-17 years,0,0,0,0.0,0,22
4115,By Month,2021,2,10,Oregon,Total - All Places of Death,18-29 years,5,0,0,0.0,5,59
4116,By Month,2021,2,10,Oregon,Total - All Places of Death,30-39 years,0,0,0,0.0,0,66
4117,By Month,2021,2,10,Oregon,Total - All Places of Death,40-49 years,5,0,5,5.0,5,122
4118,By Month,2021,2,10,Oregon,Total - All Places of Death,50-64 years,18,0,19,10.0,27,488
4119,By Month,2021,2,10,Oregon,Total - All Places of Death,65-74 years,36,0,47,16.0,67,674
4120,By Month,2021,2,10,Oregon,Total - All Places of Death,75-84 years,48,5,39,17.0,70,769
4121,By Month,2021,2,10,Oregon,Total - All Places of Death,85 years and over,67,0,74,24.0,117,1037
4122,By Month,2021,3,10,Oregon,Total - All Places of Death,All Ages,119,0,169,50.0,238,3535
4123,By Month,2021,3,10,Oregon,Total - All Places of Death,0-17 years,0,0,0,0.0,0,26
4124,By Month,2021,3,10,Oregon,Total - All Places of Death,18-29 years,0,0,0,0.0,0,57
4125,By Month,2021,3,10,Oregon,Total - All Places of Death,30-39 years,0,0,0,0.0,0,74
4126,By Month,2021,3,10,Oregon,Total - All Places of Death,40-49 years,5,0,10,5.0,18,141
4127,By Month,2021,3,10,Oregon,Total - All Places of Death,50-64 years,14,0,22,5.0,32,530
4128,By Month,2021,3,10,Oregon,Total - All Places of Death,65-74 years,19,0,39,5.0,51,720
4129,By Month,2021,3,10,Oregon,Total - All Places of Death,75-84 years,34,0,38,13.0,59,916
4130,By Month,2021,3,10,Oregon,Total - All Places of Death,85 years and over,43,0,60,25.0,78,1071
4131,By Month,2021,4,10,Oregon,Total - All Places of Death,All Ages,122,0,147,48.0,221,3343
4132,By Month,2021,4,10,Oregon,Total - All Places of Death,0-17 years,0,0,0,0.0,0,18
4133,By Month,2021,4,10,Oregon,Total - All Places of Death,18-29 years,5,0,5,0.0,5,62
4134,By Month,2021,4,10,Oregon,Total - All Places of Death,30-39 years,0,0,0,0.0,0,77
4135,By Month,2021,4,10,Oregon,Total - All Places of Death,40-49 years,5,0,5,5.0,10,130
4136,By Month,2021,4,10,Oregon,Total - All Places of Death,50-64 years,24,0,24,5.0,43,527
4137,By Month,2021,4,10,Oregon,Total - All Places of Death,65-74 years,29,0,32,15.0,46,710
4138,By Month,2021,4,10,Oregon,Total - All Places of Death,75-84 years,28,0,40,13.0,55,839
4139,By Month,2021,4,10,Oregon,Total - All Places of Death,85 years and over,32,0,43,12.0,63,980
4140,By Month,2021,5,10,Oregon,Total - All Places of Death,All Ages,215,0,188,86.0,317,3507
4141,By Month,2021,5,10,Oregon,Total - All Places of Death,0-17 years,5,0,0,0.0,5,26
4142,By Month,2021,5,10,Oregon,Total - All Places of Death,18-29 years,5,0,0,0.0,5,76
4143,By Month,2021,5,10,Oregon,Total - All Places of Death,30-39 years,5,0,5,5.0,5,88
4144,By Month,2021,5,10,Oregon,Total - All Places of Death,40-49 years,10,0,5,5.0,13,124
4145,By Month,2021,5,10,Oregon,Total - All Places of Death,50-64 years,61,0,51,31.0,81,554
4146,By Month,2021,5,10,Oregon,Total - All Places of Death,65-74 years,49,0,48,20.0,77,778
4147,By Month,2021,5,10,Oregon,Total - All Places of Death,75-84 years,53,0,47,23.0,77,858
4148,By Month,2021,5,10,Oregon,Total - All Places of Death,85 years and over,37,0,35,5.0,64,1003
4149,By Month,2021,6,10,Oregon,Total - All Places of Death,All Ages,116,0,149,54.0,211,3526
4150,By Month,2021,6,10,Oregon,Total - All Places of Death,0-17 years,0,0,0,0.0,0,18
4151,By Month,2021,6,10,Oregon,Total - All Places of Death,18-29 years,5,0,5,5.0,5,60
4152,By Month,2021,6,10,Oregon,Total - All Places of Death,30-39 years,0,0,5,0.0,5,99
4153,By Month,2021,6,10,Oregon,Total - All Places of Death,40-49 years,5,0,5,5.0,5,132
4154,By Month,2021,6,10,Oregon,Total - All Places of Death,50-64 years,30,0,25,14.0,41,581
4155,By Month,2021,6,10,Oregon,Total - All Places of Death,65-74 years,27,0,34,14.0,47,759
4156,By Month,2021,6,10,Oregon,Total - All Places of Death,75-84 years,28,0,42,12.0,58,874
4157,By Month,2021,6,10,Oregon,Total - All Places of Death,85 years and over,23,0,39,11.0,51,1003
4158,By Month,2021,7,10,Oregon,Total - All Places of Death,All Ages,103,0,133,38.0,198,3557
4159,By Month,2021,7,10,Oregon,Total - All Places of Death,0-17 years,0,0,0,0.0,0,26
4160,By Month,2021,7,10,Oregon,Total - All Places of Death,18-29 years,5,0,0,0.0,5,60
4161,By Month,2021,7,10,Oregon,Total - All Places of Death,30-39 years,5,0,5,5.0,5,99
4162,By Month,2021,7,10,Oregon,Total - All Places of Death,40-49 years,5,0,5,5.0,5,165
4163,By Month,2021,7,10,Oregon,Total - All Places of Death,50-64 years,17,0,13,5.0,26,514
4164,By Month,2021,7,10,Oregon,Total - All Places of Death,65-74 years,31,0,39,16.0,54,795
4165,By Month,2021,7,10,Oregon,Total - All Places of Death,75-84 years,22,0,35,5.0,52,871
4166,By Month,2021,7,10,Oregon,Total - All Places of Death,85 years and over,21,0,39,5.0,51,1027
4167,By Month,2021,8,10,Oregon,Total - All Places of Death,All Ages,595,5,376,276.0,695,4055
4168,By Month,2021,8,10,Oregon,Total - All Places of Death,0-17 years,0,0,5,0.0,5,33
4169,By Month,2021,8,10,Oregon,Total - All Places of Death,18-29 years,5,0,5,5.0,5,64
4170,By Month,2021,8,10,Oregon,Total - All Places of Death,30-39 years,14,0,5,5.0,16,98
4171,By Month,2021,8,10,Oregon,Total - All Places of Death,40-49 years,24,0,18,14.0,28,161
4172,By Month,2021,8,10,Oregon,Total - All Places of Death,50-64 years,138,0,86,65.0,159,695
4173,By Month,2021,8,10,Oregon,Total - All Places of Death,65-74 years,156,0,87,66.0,177,914
4174,By Month,2021,8,10,Oregon,Total - All Places of Death,75-84 years,143,0,95,71.0,167,997
4175,By Month,2021,8,10,Oregon,Total - All Places of Death,85 years and over,111,5,80,53.0,138,1093
4176,By Month,2021,9,10,Oregon,Total - All Places of Death,All Ages,928,5,541,435.0,1035,4311
4177,By Month,2021,9,10,Oregon,Total - All Places of Death,0-17 years,5,0,5,5.0,5,27
4178,By Month,2021,9,10,Oregon,Total - All Places of Death,18-29 years,5,0,5,5.0,5,59
4179,By Month,2021,9,10,Oregon,Total - All Places of Death,30-39 years,27,5,15,13.0,30,131
4180,By Month,2021,9,10,Oregon,Total - All Places of Death,40-49 years,67,0,35,33.0,69,203
4181,By Month,2021,9,10,Oregon,Total - All Places of Death,50-64 years,213,0,130,112.0,231,735
4182,By Month,2021,9,10,Oregon,Total - All Places of Death,65-74 years,213,5,133,112.0,234,948
4183,By Month,2021,9,10,Oregon,Total - All Places of Death,75-84 years,224,0,129,95.0,258,1059
4184,By Month,2021,9,10,Oregon,Total - All Places of Death,85 years and over,179,0,95,67.0,207,1149
4185,By Month,2021,10,10,Oregon,Total - All Places of Death,All Ages,638,0,432,310.0,760,4242
4186,By Month,2021,10,10,Oregon,Total - All Places of Death,0-17 years,0,0,0,0.0,0,25
4187,By Month,2021,10,10,Oregon,Total - All Places of Death,18-29 years,5,0,0,0.0,5,70
4188,By Month,2021,10,10,Oregon,Total - All Places of Death,30-39 years,15,0,5,5.0,15,113
4189,By Month,2021,10,10,Oregon,Total - All Places of Death,40-49 years,38,0,21,18.0,41,160
4190,By Month,2021,10,10,Oregon,Total - All Places of Death,50-64 years,149,0,113,93.0,169,662
4191,By Month,2021,10,10,Oregon,Total - All Places of Death,65-74 years,154,0,102,77.0,179,898
4192,By Month,2021,10,10,Oregon,Total - All Places of Death,75-84 years,137,0,98,65.0,170,1077
4193,By Month,2021,10,10,Oregon,Total - All Places of Death,85 years and over,141,0,94,53.0,182,1237
4194,By Month,2021,11,10,Oregon,Total - All Places of Death,All Ages,394,0,312,198.0,508,3774
4195,By Month,2021,11,10,Oregon,Total - All Places of Death,0-17 years,5,0,5,0.0,5,17
4196,By Month,2021,11,10,Oregon,Total - All Places of Death,18-29 years,5,0,5,0.0,5,56
4197,By Month,2021,11,10,Oregon,Total - All Places of Death,30-39 years,12,0,5,5.0,12,103
4198,By Month,2021,11,10,Oregon,Total - All Places of Death,40-49 years,25,0,18,16.0,27,152
4199,By Month,2021,11,10,Oregon,Total - All Places of Death,50-64 years,98,0,71,56.0,113,612
4200,By Month,2021,11,10,Oregon,Total - All Places of Death,65-74 years,87,0,76,46.0,117,785
4201,By Month,2021,11,10,Oregon,Total - All Places of Death,75-84 years,97,0,87,51.0,133,955
4202,By Month,2021,11,10,Oregon,Total - All Places of Death,85 years and over,72,0,54,25.0,101,1094
4203,By Month,2021,12,10,Oregon,Total - All Places of Death,All Ages,331,5,319,163.0,491,4086
4204,By Month,2021,12,10,Oregon,Total - All Places of Death,0-17 years,0,0,5,0.0,5,41
4205,By Month,2021,12,10,Oregon,Total - All Places of Death,18-29 years,5,0,5,5.0,5,59
4206,By Month,2021,12,10,Oregon,Total - All Places of Death,30-39 years,10,0,5,5.0,11,107
4207,By Month,2021,12,10,Oregon,Total - All Places of Death,40-49 years,17,0,10,5.0,20,151
4208,By Month,2021,12,10,Oregon,Total - All Places of Death,50-64 years,64,0,70,41.0,93,614
4209,By Month,2021,12,10,Oregon,Total - All Places of Death,65-74 years,91,5,94,48.0,138,829
4210,By Month,2021,12,10,Oregon,Total - All Places of Death,75-84 years,72,5,62,35.0,102,1021
4211,By Month,2021,12,10,Oregon,Total - All Places of Death,85 years and over,76,0,77,28.0,125,1264
4212,By Month,2021,1,3,Pennsylvania,Total - All Places of Death,All Ages,4807,5,2717,2138.0,5390,17063
4213,By Month,2021,1,3,Pennsylvania,Total - All Places of Death,0-17 years,0,0,5,0.0,5,116
4214,By Month,2021,1,3,Pennsylvania,Total - All Places of Death,18-29 years,12,0,5,5.0,13,205
4215,By Month,2021,1,3,Pennsylvania,Total - All Places of Death,30-39 years,18,0,16,10.0,24,307
4216,By Month,2021,1,3,Pennsylvania,Total - All Places of Death,40-49 years,57,0,33,22.0,68,452
4217,By Month,2021,1,3,Pennsylvania,Total - All Places of Death,50-64 years,487,5,320,243.0,566,2292
4218,By Month,2021,1,3,Pennsylvania,Total - All Places of Death,65-74 years,1000,5,656,522.0,1135,3383
4219,By Month,2021,1,3,Pennsylvania,Total - All Places of Death,75-84 years,1325,0,799,651.0,1473,4235
4220,By Month,2021,1,3,Pennsylvania,Total - All Places of Death,85 years and over,1908,5,886,685.0,2110,6073
4221,By Month,2021,2,3,Pennsylvania,Total - All Places of Death,All Ages,1935,5,1388,920.0,2404,12556
4222,By Month,2021,2,3,Pennsylvania,Total - All Places of Death,0-17 years,0,0,5,0.0,5,83
4223,By Month,2021,2,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,5,5.0,5,174
4224,By Month,2021,2,3,Pennsylvania,Total - All Places of Death,30-39 years,14,0,12,5.0,19,292
4225,By Month,2021,2,3,Pennsylvania,Total - All Places of Death,40-49 years,40,0,31,22.0,49,427
4226,By Month,2021,2,3,Pennsylvania,Total - All Places of Death,50-64 years,218,0,187,113.0,292,1939
4227,By Month,2021,2,3,Pennsylvania,Total - All Places of Death,65-74 years,406,5,323,228.0,501,2464
4228,By Month,2021,2,3,Pennsylvania,Total - All Places of Death,75-84 years,544,5,394,274.0,665,3026
4229,By Month,2021,2,3,Pennsylvania,Total - All Places of Death,85 years and over,710,5,437,275.0,872,4151
4230,By Month,2021,3,3,Pennsylvania,Total - All Places of Death,All Ages,1008,5,936,481.0,1465,12127
4231,By Month,2021,3,3,Pennsylvania,Total - All Places of Death,0-17 years,5,0,5,5.0,5,123
4232,By Month,2021,3,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,5,5.0,11,197
4233,By Month,2021,3,3,Pennsylvania,Total - All Places of Death,30-39 years,11,0,10,5.0,16,306
4234,By Month,2021,3,3,Pennsylvania,Total - All Places of Death,40-49 years,34,0,31,16.0,49,411
4235,By Month,2021,3,3,Pennsylvania,Total - All Places of Death,50-64 years,169,5,135,80.0,225,1968
4236,By Month,2021,3,3,Pennsylvania,Total - All Places of Death,65-74 years,269,0,244,141.0,372,2410
4237,By Month,2021,3,3,Pennsylvania,Total - All Places of Death,75-84 years,263,0,241,122.0,382,2956
4238,By Month,2021,3,3,Pennsylvania,Total - All Places of Death,85 years and over,253,5,266,113.0,407,3756
4239,By Month,2021,4,3,Pennsylvania,Total - All Places of Death,All Ages,1252,5,1034,629.0,1658,12002
4240,By Month,2021,4,3,Pennsylvania,Total - All Places of Death,0-17 years,5,0,5,0.0,5,108
4241,By Month,2021,4,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,5,5.0,5,196
4242,By Month,2021,4,3,Pennsylvania,Total - All Places of Death,30-39 years,20,0,12,5.0,26,312
4243,By Month,2021,4,3,Pennsylvania,Total - All Places of Death,40-49 years,51,0,27,18.0,60,431
4244,By Month,2021,4,3,Pennsylvania,Total - All Places of Death,50-64 years,239,0,168,114.0,293,1900
4245,By Month,2021,4,3,Pennsylvania,Total - All Places of Death,65-74 years,323,0,286,181.0,428,2472
4246,By Month,2021,4,3,Pennsylvania,Total - All Places of Death,75-84 years,308,0,259,167.0,400,2907
4247,By Month,2021,4,3,Pennsylvania,Total - All Places of Death,85 years and over,305,5,273,141.0,438,3676
4248,By Month,2021,5,3,Pennsylvania,Total - All Places of Death,All Ages,891,5,878,479.0,1290,11913
4249,By Month,2021,5,3,Pennsylvania,Total - All Places of Death,0-17 years,5,0,5,0.0,5,126
4250,By Month,2021,5,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,5,5.0,5,244
4251,By Month,2021,5,3,Pennsylvania,Total - All Places of Death,30-39 years,18,0,20,5.0,29,343
4252,By Month,2021,5,3,Pennsylvania,Total - All Places of Death,40-49 years,39,0,34,24.0,49,435
4253,By Month,2021,5,3,Pennsylvania,Total - All Places of Death,50-64 years,228,5,179,120.0,287,2016
4254,By Month,2021,5,3,Pennsylvania,Total - All Places of Death,65-74 years,229,0,222,127.0,324,2424
4255,By Month,2021,5,3,Pennsylvania,Total - All Places of Death,75-84 years,201,0,228,113.0,316,2798
4256,By Month,2021,5,3,Pennsylvania,Total - All Places of Death,85 years and over,172,0,188,85.0,275,3527
4257,By Month,2021,6,3,Pennsylvania,Total - All Places of Death,All Ages,341,0,566,164.0,743,10801
4258,By Month,2021,6,3,Pennsylvania,Total - All Places of Death,0-17 years,5,0,5,0.0,5,112
4259,By Month,2021,6,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,5,5.0,5,194
4260,By Month,2021,6,3,Pennsylvania,Total - All Places of Death,30-39 years,5,0,10,5.0,15,312
4261,By Month,2021,6,3,Pennsylvania,Total - All Places of Death,40-49 years,19,0,17,5.0,27,393
4262,By Month,2021,6,3,Pennsylvania,Total - All Places of Death,50-64 years,81,0,100,41.0,140,1741
4263,By Month,2021,6,3,Pennsylvania,Total - All Places of Death,65-74 years,83,0,122,40.0,165,2212
4264,By Month,2021,6,3,Pennsylvania,Total - All Places of Death,75-84 years,88,0,160,44.0,204,2575
4265,By Month,2021,6,3,Pennsylvania,Total - All Places of Death,85 years and over,60,0,152,27.0,185,3262
4266,By Month,2021,7,3,Pennsylvania,Total - All Places of Death,All Ages,172,0,532,75.0,629,11107
4267,By Month,2021,7,3,Pennsylvania,Total - All Places of Death,0-17 years,5,0,0,0.0,5,122
4268,By Month,2021,7,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,5,0.0,5,240
4269,By Month,2021,7,3,Pennsylvania,Total - All Places of Death,30-39 years,5,0,5,0.0,5,320
4270,By Month,2021,7,3,Pennsylvania,Total - All Places of Death,40-49 years,5,0,12,5.0,17,416
4271,By Month,2021,7,3,Pennsylvania,Total - All Places of Death,50-64 years,45,0,99,25.0,119,1756
4272,By Month,2021,7,3,Pennsylvania,Total - All Places of Death,65-74 years,41,0,118,16.0,143,2202
4273,By Month,2021,7,3,Pennsylvania,Total - All Places of Death,75-84 years,36,0,134,17.0,153,2661
4274,By Month,2021,7,3,Pennsylvania,Total - All Places of Death,85 years and over,36,0,159,13.0,182,3390
4275,By Month,2021,8,3,Pennsylvania,Total - All Places of Death,All Ages,595,0,782,315.0,1062,11781
4276,By Month,2021,8,3,Pennsylvania,Total - All Places of Death,0-17 years,5,0,5,0.0,5,123
4277,By Month,2021,8,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,5,5.0,5,217
4278,By Month,2021,8,3,Pennsylvania,Total - All Places of Death,30-39 years,17,0,16,5.0,24,336
4279,By Month,2021,8,3,Pennsylvania,Total - All Places of Death,40-49 years,34,0,26,17.0,43,423
4280,By Month,2021,8,3,Pennsylvania,Total - All Places of Death,50-64 years,123,0,130,69.0,184,1805
4281,By Month,2021,8,3,Pennsylvania,Total - All Places of Death,65-74 years,157,0,208,96.0,269,2476
4282,By Month,2021,8,3,Pennsylvania,Total - All Places of Death,75-84 years,141,0,187,76.0,252,2726
4283,By Month,2021,8,3,Pennsylvania,Total - All Places of Death,85 years and over,117,0,206,46.0,277,3675
4284,By Month,2021,9,3,Pennsylvania,Total - All Places of Death,All Ages,1373,5,1281,747.0,1909,12563
4285,By Month,2021,9,3,Pennsylvania,Total - All Places of Death,0-17 years,5,5,5,0.0,5,99
4286,By Month,2021,9,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,12,5.0,15,207
4287,By Month,2021,9,3,Pennsylvania,Total - All Places of Death,30-39 years,36,0,25,21.0,40,355
