deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
5,5,5,0,5,57
5,5,5,5,5,186
5,5,18,5,28,284
19,5,30,5,47,422
11,5,24,5,36,429
27,5,58,15,73,1248
0,0,0,0,0,5
0,0,0,0,0,26
5,0,0,0,5,36
5,0,5,5,5,43
5,0,5,5,5,151
5,5,16,5,18,256
5,5,16,5,21,374
5,5,20,5,25,355
53,5,74,24,104,1409
5,0,0,0,5,14
0,0,0,0,0,22
0,0,5,0,5,38
0,0,0,0,0,43
5,0,5,0,5,186
12,0,19,5,26,284
18,5,19,5,29,406
21,0,28,10,39,416
14,5,54,5,61,918
0,0,0,0,0,12
0,0,5,0,5,14
0,0,0,0,0,12
0,0,5,0,5,34
5,0,5,5,5,109
5,0,13,5,14,184
5,5,19,5,22,249
5,0,13,5,15,304
0,51,678,0,729,9800
0,5,5,0,5,95
0,5,5,0,5,150
0,5,5,0,5,205
0,5,18,0,19,370
0,10,86,0,96,1554
0,5,134,0,139,1956
0,5,199,0,207,2259
0,21,229,0,250,3211
0,55,601,0,656,9182
0,5,5,0,5,88
0,5,5,0,5,150
0,5,5,0,5,204
0,5,16,0,19,293
0,12,78,0,90,1510
0,5,101,0,110,1779
0,13,146,0,159,2189
0,14,247,0,261,2969
193,87,886,113,1052,10101
5,0,5,5,5,106
5,0,5,5,5,159
5,5,5,0,17,225
10,5,27,5,32,356
43,19,144,20,186,1617
56,18,163,30,206,1935
45,26,252,32,291,2451
29,21,283,22,311,3252
2448,17,1973,1270,3166,12417
0,0,5,0,5,79
15,0,5,5,19,236
38,0,27,21,44,282
86,0,51,44,93,445
392,5,305,218,480,1959
523,5,440,276,688,2467
667,5,535,346,859,2963
727,11,607,362,982,3986
2822,5,1906,1378,3353,12243
5,0,5,5,5,102
5,0,11,5,14,240
46,5,24,18,53,321
103,0,50,42,111,504
460,5,332,239,554,2108
619,0,444,340,723,2346
678,0,476,343,811,2784
906,5,568,390,1085,3838
1162,0,936,541,1557,9727
0,0,0,0,0,112
5,0,5,0,5,233
19,0,13,5,23,258
42,0,34,15,61,439
200,0,144,95,249,1674
251,0,230,134,347,1896
280,0,258,144,394,2231
366,0,255,144,477,2884
443,5,600,181,863,9322
0,0,0,0,0,118
5,0,5,5,5,232
5,0,11,5,17,253
21,0,19,5,35,385
79,0,106,30,155,1552
85,0,116,46,155,1855
105,5,177,51,232,2167
143,0,167,47,263,2760
491,0,644,211,924,9501
0,0,5,0,5,98
5,0,5,5,5,201
5,0,10,5,15,248
19,0,21,5,32,413
56,0,95,25,126,1602
94,0,134,46,182,1827
131,0,195,62,264,2231
179,0,184,65,298,2881
552,5,671,239,987,9234
0,0,5,0,5,110
5,5,5,5,5,215
10,0,5,5,13,237
5,0,15,5,19,335
77,5,95,40,133,1493
116,0,150,47,219,1853
153,0,187,75,265,2153
186,5,214,67,334,2838
1084,5,958,484,1560,10275
0,0,5,0,5,102
5,0,5,5,5,182
5,0,10,5,15,226
21,0,19,5,33,365
125,5,140,65,201,1615
201,0,185,88,298,1963
280,5,260,134,406,2513
446,5,338,186,599,3309
3344,0,2039,1597,3786,12842
0,0,5,0,5,92
5,0,5,5,11,192
28,0,16,10,34,266
69,0,38,27,80,430
385,0,250,199,436,1858
691,0,442,363,770,2518
946,0,638,496,1088,3180
1217,0,645,497,1365,4306
4182,5,2521,2003,4702,14076
5,0,5,0,5,85
12,0,5,5,13,180
27,0,17,14,30,255
89,0,48,38,99,458
494,0,325,249,570,2163
826,5,560,457,930,2665
1142,5,738,601,1280,3540
1591,0,824,638,1777,4730
2407,5,1833,1313,2928,11942
5,0,5,0,5,107
11,0,5,5,13,181
15,0,12,5,20,235
59,0,40,29,70,398
291,0,240,170,361,1809
539,0,434,321,652,2373
673,5,527,397,804,2897
818,0,572,385,1005,3942
1075,5,1020,598,1498,9767
5,0,0,0,5,85
5,0,5,5,5,148
15,0,10,5,20,222
33,0,24,15,42,344
148,0,136,86,198,1519
267,5,260,159,369,2123
291,0,318,189,420,2322
316,0,268,143,441,3004
554,5,729,319,964,9441
5,0,5,0,5,97
5,0,5,5,5,199
10,0,12,5,15,229
27,0,26,12,41,387
101,5,114,56,159,1571
127,0,161,78,210,1895
151,0,208,90,269,2297
133,0,203,74,262,2766
738,0,852,464,1126,9382
5,0,5,5,5,103
5,0,5,5,5,182
22,0,15,14,23,277
34,0,28,18,44,369
195,0,181,122,254,1655
171,0,200,107,264,1937
173,0,212,107,278,2199
135,0,208,90,253,2660
766,0,836,459,1143,9493
5,0,0,0,5,141
5,0,5,5,12,216
20,0,19,13,26,259
42,0,36,26,52,402
198,0,176,116,258,1658
186,0,203,118,271,1876
171,0,211,110,272,2216
139,0,182,71,250,2725
341,0,581,221,701,8908
5,0,5,0,5,102
5,0,5,5,5,241
5,0,5,5,16,264
29,0,22,18,33,393
114,0,138,77,175,1576
76,0,132,54,154,1826
65,0,147,47,165,2074
45,0,127,22,150,2432
234,0,522,117,639,9230
0,0,5,0,5,112
5,0,0,0,5,236
5,0,10,5,14,292
15,0,25,5,32,396
55,0,88,30,113,1573
51,0,110,28,133,1859
55,0,143,29,169,2108
46,0,141,17,170,2654
740,0,914,467,1187,9844
5,0,5,5,5,107
12,0,5,5,13,243
23,0,17,13,27,289
45,0,37,24,58,400
154,0,167,103,218,1688
182,0,232,128,286,2061
175,0,230,111,294,2265
145,0,219,79,285,2791
1143,0,1142,731,1554,10063
5,0,5,5,5,103
13,0,13,5,17,223
39,0,25,23,41,293
91,0,61,55,97,436
263,0,247,178,332,1790
266,0,259,168,357,2023
265,0,287,180,372,2336
202,0,245,116,331,2859
885,0,986,564,1307,10259
0,0,5,0,5,102
5,0,5,5,5,199
30,0,30,24,36,294
44,0,42,32,54,437
201,0,196,133,264,1750
211,0,240,140,311,2004
204,0,230,134,300,2449
188,0,241,97,332,3024
862,5,998,512,1349,10419
5,0,5,0,5,108
5,0,5,5,5,201
23,0,13,5,28,291
40,0,37,26,51,421
184,0,173,115,242,1702
212,0,251,128,335,2115
189,5,264,115,339,2455
206,0,249,115,340,3126
2042,5,1793,1279,2563,12196
5,0,5,5,5,82
16,0,15,11,20,197
60,5,39,33,67,321
114,0,86,66,134,525
456,5,366,285,537,2065
507,5,444,327,624,2573
482,5,455,323,618,2951
406,5,384,233,559,3482
3910,11,2781,2237,4462,14479
5,0,5,5,5,91
24,0,15,13,26,207
51,5,34,28,58,339
163,0,96,81,178,566
755,5,544,455,845,2471
859,5,655,539,977,2936
1001,5,743,595,1149,3518
1050,5,693,525,1222,4351
1428,5,1189,788,1834,10114
0,0,5,0,5,91
5,0,5,5,12,151
19,0,12,5,23,220
58,5,35,25,68,415
221,5,187,132,277,1579
357,5,305,221,443,2051
387,5,323,213,498,2553
377,5,318,185,511,3054
385,5,573,172,792,9486
5,0,5,5,5,107
5,0,5,5,5,172
5,0,5,5,11,271
16,0,13,5,22,349
49,0,80,20,109,1581
83,0,126,44,165,1856
111,5,173,50,235,2338
118,5,161,46,238,2812
174,14,459,55,591,8897
0,0,0,0,0,82
5,0,5,5,5,176
5,0,5,0,10,255
5,0,5,5,11,327
32,5,61,12,85,1373
29,5,115,5,138,1892
40,5,122,13,151,2139
60,5,143,18,189,2653
272,14,499,104,679,9194
0,5,5,0,5,107
5,0,5,0,5,192
5,0,5,0,5,247
5,5,12,5,16,366
24,5,66,5,82,1473
61,5,95,23,135,1841
61,5,152,30,187,2227
116,5,165,40,245,2741
322,5,519,112,732,8928
5,0,5,5,5,105
5,0,5,0,5,187
5,0,10,5,16,260
5,0,11,0,18,338
36,5,62,11,88,1388
46,5,107,20,134,1789
80,0,142,31,191,2190
143,5,178,47,275,2671
380,5,533,129,786,9268
5,0,0,0,5,115
0,0,5,0,5,193
5,0,5,5,14,281
5,0,5,0,12,352
42,5,79,18,104,1449
59,0,115,22,152,1882
112,5,152,42,223,2261
148,0,174,46,276,2735
405,5,545,163,788,9291
0,0,5,0,5,107
5,0,5,0,5,175
5,0,5,0,5,266
5,0,10,5,18,371
46,0,68,14,100,1434
73,0,119,33,159,1847
105,0,155,50,210,2309
166,5,180,65,282,2782
345,0,505,115,735,8995
0,0,5,0,5,79
5,0,5,0,5,186
5,0,5,5,5,247
5,0,19,5,22,378
33,0,76,14,95,1438
53,0,105,19,139,1781
108,0,141,33,216,2205
143,0,153,46,250,2681
312,5,597,116,799,9851
5,0,5,5,5,112
0,0,5,0,5,190
5,0,5,0,10,263
5,0,12,5,17,334
31,5,81,13,102,1553
51,5,111,13,150,1964
86,5,152,28,211,2372
134,5,226,59,302,3063
312,42,640,115,877,9939
0,5,5,0,5,121
5,5,5,0,5,173
5,0,5,0,12,255
5,5,15,5,20,397
23,5,78,5,99,1531
47,5,119,18,155,1972
84,5,189,38,244,2515
148,11,227,51,333,2975
474,159,812,166,1271,10985
5,5,5,0,5,117
0,0,5,0,5,149
5,5,11,5,18,301
5,5,17,5,31,413
34,27,110,11,160,1637
85,32,164,31,249,2199
129,35,236,48,351,2759
211,53,268,73,453,3410
429,59,695,160,1019,10138
5,0,5,5,5,106
5,5,5,0,5,155
5,0,5,0,5,249
5,5,10,0,15,372
43,5,87,17,116,1526
73,5,134,35,179,1949
114,20,214,44,304,2594
192,23,236,63,385,3187
238,5,503,90,659,8774
0,0,5,0,5,96
5,0,5,0,5,156
5,0,5,5,5,207
5,0,11,5,13,344
20,5,58,5,74,1341
35,5,96,15,117,1737
72,5,161,28,208,2219
105,5,167,40,235,2674
262,5,535,99,702,9390
0,0,5,0,5,96
5,0,5,0,5,135
5,5,10,5,12,267
5,0,5,5,10,364
24,0,74,10,88,1411
47,0,119,21,145,1863
78,5,159,31,207,2397
105,5,161,35,233,2857
159,5,393,61,496,7171
0,0,0,0,0,48
0,0,5,0,5,100
5,0,5,0,5,159
5,0,5,0,5,252
13,5,48,5,59,1051
30,5,78,5,100,1403
48,5,119,23,145,1891
64,5,139,25,179,2267
0,41,450,0,491,6247
0,5,5,0,5,66
0,0,5,0,5,124
0,5,5,0,5,168
0,5,5,0,5,236
0,5,57,0,61,1030
0,5,80,0,85,1324
0,14,126,0,140,1494
0,10,174,0,184,1805
0,52,423,0,475,5828
0,5,5,0,5,67
0,0,5,0,5,104
0,5,5,0,5,131
0,5,10,0,14,218
0,5,64,0,73,1012
0,11,95,0,106,1152
0,12,125,0,137,1453
0,13,119,0,132,1691
126,60,529,69,644,6263
0,5,0,0,5,80
5,0,5,0,5,110
5,5,5,5,5,144
5,5,16,5,22,231
21,14,92,14,112,1038
29,11,112,20,132,1244
40,13,147,18,181,1587
27,18,155,14,186,1829
1143,11,976,527,1602,6745
5,0,0,0,5,64
5,0,5,5,5,131
5,0,5,5,13,145
19,0,18,5,28,248
139,5,152,70,223,1100
250,5,244,133,365,1362
330,5,265,152,444,1640
393,5,285,158,523,2055
961,5,684,351,1297,6634
5,0,5,0,5,74
5,0,5,0,5,152
5,0,5,5,5,222
15,0,19,5,25,235
98,5,100,49,150,1135
185,0,142,69,258,1320
277,5,219,112,385,1565
378,5,193,108,464,1931
471,0,483,184,770,5932
0,0,5,0,5,66
5,0,5,5,5,166
5,0,5,5,5,176
5,0,15,5,19,274
56,0,84,31,109,1005
104,0,131,50,185,1238
131,0,136,51,216,1367
166,0,110,44,232,1640
333,5,445,134,646,5992
0,0,5,0,5,79
5,0,5,5,5,161
5,0,5,5,5,201
5,0,10,5,13,270
34,5,69,14,90,1058
77,0,107,36,148,1243
94,5,126,42,179,1418
120,0,122,39,203,1562
389,0,494,183,700,5975
0,0,0,0,0,79
5,0,0,0,5,132
5,0,5,0,5,168
10,0,18,5,21,250
46,0,81,19,108,1064
91,0,113,46,158,1181
114,0,155,64,205,1495
123,0,125,47,201,1606
419,0,494,197,716,5897
5,0,5,0,5,79
0,0,5,0,5,129
5,0,5,0,5,151
11,0,18,5,22,243
48,0,69,30,87,935
82,0,118,42,158,1203
128,0,136,59,205,1422
147,0,148,59,236,1735
887,0,785,438,1234,6696
0,0,0,0,0,79
5,0,0,0,5,147
5,0,5,5,5,207
15,0,19,10,24,262
91,0,112,55,148,1073
164,0,177,92,249,1347
257,0,246,147,356,1652
350,0,227,131,446,1929
2036,5,1289,999,2328,7850
0,0,5,0,5,66
0,0,0,0,0,115
11,0,5,5,15,180
31,0,30,16,45,273
227,5,186,131,283,1197
381,5,291,223,449,1551
601,5,376,315,663,2009
785,0,396,309,872,2459
3010,5,1853,1489,3377,9084
5,0,5,0,5,62
5,0,5,5,5,140
12,0,10,5,16,177
47,0,42,29,60,318
320,5,254,183,392,1363
558,5,404,323,640,1828
927,5,604,495,1037,2468
1140,0,534,450,1224,2728
2073,5,1406,1058,2423,8117
5,0,5,5,5,72
5,5,5,0,5,142
11,0,10,5,17,214
30,0,32,17,45,284
267,0,220,168,319,1317
450,0,361,272,539,1686
620,5,421,330,712,2045
689,0,356,266,779,2357
748,0,617,379,986,6000
0,0,5,0,5,62
5,0,5,5,5,121
5,0,5,5,5,150
16,0,17,10,23,244
107,0,103,61,149,1073
176,0,163,103,236,1320
233,0,195,128,300,1435
213,0,133,75,271,1595
325,5,436,158,605,5915
5,0,0,0,5,65
5,0,5,0,5,141
5,5,5,5,5,172
5,0,10,5,13,243
68,5,90,37,122,1057
81,0,118,44,155,1287
94,0,119,43,170,1468
69,0,89,27,131,1482
291,5,435,162,565,5788
0,0,5,0,5,70
5,0,5,0,5,152
5,0,5,5,5,189
16,0,19,11,24,251
67,5,86,43,111,1001
72,0,109,41,140,1292
72,0,107,42,137,1340
57,0,105,23,139,1493
362,0,444,208,598,5894
5,0,5,5,5,78
5,0,5,0,5,145
5,0,5,5,13,195
18,0,20,11,27,261
91,0,91,53,129,1063
98,0,125,62,161,1305
90,0,119,50,159,1413
54,0,76,27,103,1434
211,5,418,132,498,5736
0,0,5,0,5,74
5,0,5,5,5,126
5,0,5,5,5,171
10,0,12,5,15,254
55,0,84,33,106,1037
59,5,114,46,128,1259
46,0,111,30,127,1386
35,0,81,10,106,1429
171,0,412,105,478,5800
0,0,5,0,5,77
5,0,0,0,5,154
5,0,5,5,5,187
5,0,14,5,16,296
46,0,84,31,99,1031
38,0,101,27,112,1195
41,0,97,24,114,1345
36,0,109,18,127,1515
653,0,696,407,942,6502
5,0,5,5,5,78
5,0,5,5,10,147
18,0,17,10,25,245
44,0,37,29,52,291
138,0,137,89,186,1113
146,0,161,92,215,1415
168,0,176,107,237,1591
127,0,155,73,209,1622
1327,5,1196,884,1641,7232
5,0,5,5,5,79
15,0,16,14,17,163
36,0,28,23,41,220
91,0,75,64,102,356
357,5,305,246,417,1363
328,0,302,226,404,1560
297,5,291,204,385,1717
198,0,176,106,268,1774
1048,5,993,694,1348,7115
5,0,5,0,5,88
5,0,5,5,11,140
28,0,29,21,36,206
63,0,58,46,75,319
271,0,243,182,332,1290
294,5,259,204,350,1611
211,0,219,145,285,1686
173,0,172,91,254,1775
935,5,871,582,1225,7092
5,0,5,5,5,68
5,0,5,5,5,163
24,5,19,17,27,203
53,0,41,34,60,285
197,5,176,139,234,1276
226,0,215,146,295,1541
224,0,230,140,314,1708
200,0,182,101,281,1848
1910,11,1591,1245,2263,8131
5,0,5,5,5,78
17,0,13,11,19,132
32,0,23,18,37,214
101,5,79,65,115,393
443,5,357,297,503,1446
530,5,452,368,617,1845
447,5,372,284,537,1998
337,5,291,200,430,2025
2315,24,1722,1384,2673,8753
5,5,5,0,5,68
19,5,12,10,22,125
39,0,33,24,48,240
117,5,81,73,126,405
527,5,397,338,592,1584
560,5,457,370,648,1937
593,5,435,342,691,2196
455,5,306,227,540,2198
1178,5,914,639,1460,6737
5,5,5,5,5,65
5,0,5,5,10,140
17,0,5,5,19,162
41,0,32,21,52,298
205,5,144,105,244,1119
286,5,230,169,350,1455
336,5,275,199,414,1775
284,5,212,132,365,1723
392,13,442,181,665,6126
5,5,5,0,5,67
5,0,5,0,5,108
10,5,5,5,13,195
15,0,16,5,23,297
70,5,90,44,119,1023
107,5,106,47,167,1273
113,5,122,49,188,1554
73,5,97,28,146,1609
136,10,376,58,464,5618
0,5,5,0,5,84
5,0,5,0,5,118
5,0,5,0,5,153
5,0,5,5,12,243
22,5,70,11,83,941
38,5,100,16,124,1195
30,5,98,16,113,1391
39,5,92,13,122,1493
144,5,351,51,449,5709
5,0,5,0,5,86
0,0,5,0,5,122
5,0,5,0,5,163
5,0,11,5,13,235
18,5,59,5,71,964
37,5,89,14,113,1199
36,5,88,12,114,1409
43,5,97,16,125,1531
191,5,357,67,483,5666
5,0,5,5,5,100
5,0,5,0,5,115
5,0,5,0,13,179
5,0,11,5,12,253
23,0,63,10,76,952
35,5,76,10,102,1192
52,5,99,17,135,1410
70,0,97,25,142,1465
254,5,376,97,534,6042
5,0,5,5,5,98
5,0,5,0,5,135
5,0,5,0,5,201
5,0,11,5,14,269
26,0,72,10,88,1009
54,5,86,25,115,1279
53,0,88,20,121,1471
111,5,109,39,182,1580
331,5,383,116,599,6088
5,0,5,0,5,85
5,0,5,5,5,138
5,0,5,5,10,182
11,0,5,5,16,251
31,5,48,10,70,987
74,0,106,29,151,1316
90,0,117,34,173,1559
113,0,96,38,171,1570
252,5,397,93,560,5822
5,0,5,0,5,88
5,0,5,0,5,101
5,0,5,5,5,156
5,0,5,5,11,244
30,0,59,11,78,960
56,5,95,24,128,1200
71,5,126,25,174,1535
83,5,102,30,156,1538
215,5,372,60,529,6318
0,0,0,0,0,71
5,0,5,5,5,117
5,0,5,0,5,187
5,0,12,5,16,261
21,0,58,5,73,985
44,5,91,11,126,1342
67,0,122,23,166,1629
74,0,82,17,139,1726
229,24,389,86,555,6050
5,5,5,0,5,92
5,0,5,0,5,107
5,5,5,5,12,170
5,5,12,5,19,246
24,5,60,12,73,993
46,5,99,18,134,1301
68,5,114,28,161,1527
78,5,93,25,151,1614
392,132,601,144,974,7121
0,5,5,0,5,73
5,5,5,0,5,107
5,0,5,5,10,152
5,5,14,5,25,304
48,27,112,21,166,1221
81,29,158,40,225,1522
105,43,161,38,269,1830
147,22,146,42,271,1912
274,64,450,104,681,6382
5,5,5,0,5,68
5,5,5,5,5,122
0,0,5,0,5,150
5,5,14,5,16,239
32,10,64,18,88,1026
56,13,118,24,162,1322
74,17,118,26,182,1642
103,20,127,32,217,1813
163,5,373,59,484,5370
0,0,5,0,5,52
0,0,5,0,5,86
5,0,5,0,5,135
5,0,11,5,12,209
18,5,68,10,77,827
35,5,83,13,107,1134
42,5,101,17,128,1416
65,5,103,18,152,1511
173,5,403,67,512,5661
5,0,5,0,5,48
0,0,5,0,5,57
0,0,5,0,5,88
5,0,10,0,15,169
17,5,72,11,79,878
32,0,91,13,110,1206
58,5,113,21,151,1567
60,5,108,22,147,1648
66,5,215,31,253,3171
0,0,5,0,5,29
0,0,5,0,5,23
5,0,5,5,5,30
0,0,5,0,5,78
5,0,27,5,30,490
12,0,56,5,60,707
20,5,67,11,78,883
26,5,55,5,75,931
0,10,223,0,233,2817
0,0,0,0,0,18
0,0,5,0,5,32
0,0,0,0,0,30
0,0,5,0,5,78
0,5,28,0,30,394
0,5,33,0,35,516
0,5,55,0,57,718
0,5,104,0,108,1031
0,23,165,0,188,2617
0,5,5,0,5,30
0,0,0,0,0,41
0,0,5,0,5,39
0,0,5,0,5,82
0,5,19,0,24,349
0,5,29,0,32,471
0,5,44,0,47,642
0,10,69,0,79,963
10,53,198,5,259,2698
0,0,5,0,5,20
0,5,0,0,5,31
0,5,0,0,5,56
0,0,5,0,5,63
5,5,28,5,33,392
5,16,40,0,57,479
5,14,47,0,64,668
5,17,80,5,100,989
171,5,201,44,334,2660
0,0,0,0,0,26
5,0,5,0,5,29
5,0,5,0,5,53
5,0,5,5,5,81
29,0,27,10,46,400
36,5,45,5,74,522
36,5,53,10,82,609
60,5,70,13,118,940
416,0,240,123,533,2896
5,0,5,0,5,32
5,0,5,5,5,40
5,0,5,5,5,62
5,0,5,5,5,84
67,0,50,31,86,429
94,0,55,31,118,573
98,0,59,27,130,656
145,0,62,28,179,1020
159,0,160,54,265,2505
5,0,5,0,5,28
5,0,5,5,5,42
5,0,5,5,5,56
5,0,5,5,5,70
25,0,22,14,33,392
40,0,37,14,63,487
37,0,43,5,71,576
49,0,48,14,83,854
174,0,143,51,266,2700
0,0,5,0,5,27
0,0,0,0,0,45
5,0,5,5,5,49
5,0,5,0,5,93
25,0,15,5,32,394
33,0,26,5,50,509
43,0,43,16,70,644
68,0,56,17,107,939
273,0,216,81,408,2888
0,0,0,0,0,18
0,0,5,0,5,44
5,0,5,5,5,59
5,0,5,5,5,87
36,0,35,11,60,414
37,0,38,13,62,531
82,0,73,29,126,699
112,0,65,25,152,1036
250,0,201,74,377,2739
0,0,0,0,0,33
0,0,0,0,0,41
5,0,5,0,5,45
5,0,5,5,5,113
35,0,22,5,48,407
44,0,45,18,71,507
57,0,51,19,89,611
107,0,78,27,158,982
523,5,312,178,659,3234
0,0,5,0,5,22
5,0,5,5,5,42
5,0,5,0,5,66
11,0,5,5,14,91
35,0,34,16,53,424
75,0,59,34,100,599
155,0,85,53,187,753
240,5,121,69,294,1237
1516,5,695,539,1672,4030
0,0,0,0,0,17
5,0,5,5,5,45
5,0,5,5,5,65
13,0,5,5,15,69
121,5,59,48,132,455
233,0,144,104,273,716
467,0,201,162,506,1080
675,0,279,217,737,1583
1277,5,628,466,1439,3874
0,0,0,0,0,24
5,0,5,5,5,39
5,0,5,5,5,54
13,0,12,5,17,94
94,0,59,46,107,482
200,5,120,96,224,704
363,0,188,130,421,1002
601,0,244,183,662,1475
706,5,396,264,839,3254
0,0,5,0,5,22
5,5,5,5,5,33
5,0,5,5,5,52
5,0,5,0,5,102
71,0,52,33,90,441
117,0,65,46,136,588
199,5,111,70,240,821
309,0,160,112,357,1195
273,0,225,114,384,2514
0,0,5,0,5,17
0,0,0,0,0,26
5,0,0,0,5,52
5,0,5,5,5,70
29,0,23,11,41,364
68,0,57,34,91,494
76,0,62,36,102,647
95,0,78,32,141,844
157,0,174,66,265,2455
0,0,0,0,0,26
0,0,5,0,5,26
0,0,5,0,5,42
5,0,5,0,5,79
25,0,28,14,39,351
25,0,26,5,43,490
48,0,66,29,85,657
53,0,51,15,89,784
115,5,164,45,235,2600
0,0,5,0,5,25
5,0,0,0,5,31
5,0,5,0,5,48
5,0,5,5,5,84
22,0,29,5,44,387
19,0,33,10,42,527
38,5,51,14,76,644
29,0,42,10,61,854
101,5,137,46,192,2505
0,0,0,0,0,27
5,0,5,0,5,53
5,0,0,0,5,52
5,0,5,5,5,73
17,0,16,5,28,390
28,5,39,15,52,520
25,0,31,10,46,600
23,0,46,14,55,790
47,5,145,21,173,2429
0,0,0,0,0,17
0,0,0,0,0,32
5,0,5,0,5,54
5,0,5,5,5,76
5,5,25,5,28,350
13,5,28,5,37,502
10,0,38,5,43,610
13,0,47,5,56,788
62,5,151,31,184,2568
0,0,0,0,0,21
0,0,0,0,0,36
5,0,5,5,5,48
5,0,5,5,5,84
15,5,25,5,35,396
11,5,27,5,33,511
17,0,45,5,53,629
14,0,47,5,56,843
189,0,204,87,306,2760
0,0,0,0,0,24
5,0,5,5,5,46
5,0,5,5,5,56
15,0,5,5,17,116
40,0,33,19,54,441
44,0,54,25,73,543
51,0,47,19,79,672
33,0,55,14,74,862
388,5,303,176,517,3033
0,0,0,0,0,17
5,0,0,0,5,41
5,0,5,5,5,67
23,0,12,12,23,116
80,5,53,39,95,453
92,5,84,46,131,628
85,0,72,41,116,747
94,0,79,35,138,964
471,5,348,211,610,3181
5,0,0,0,5,26
5,0,0,0,5,42
11,0,5,5,12,53
24,0,15,12,27,109
114,0,63,49,128,518
105,0,92,60,137,637
101,0,78,46,133,758
111,5,97,42,168,1038
424,5,339,190,575,3148
5,0,5,0,5,24
5,0,5,5,5,36
15,0,5,5,16,59
16,0,10,5,21,102
85,5,65,43,108,469
96,0,73,51,118,629
100,0,83,47,136,801
108,5,102,40,171,1028
593,5,452,283,765,3552
5,0,0,0,5,19
5,0,5,5,5,30
14,0,5,5,16,70
28,0,16,10,34,118
142,0,94,66,170,576
162,5,105,81,187,745
142,5,116,72,187,856
101,5,112,47,167,1138
698,17,469,293,889,3646
5,0,5,0,5,19
5,5,0,0,5,30
10,0,5,5,11,62
35,0,19,18,36,118
163,5,101,74,192,579
164,5,107,68,204,744
156,5,108,69,200,888
166,5,127,59,241,1206
423,5,303,176,557,2933
0,0,0,0,0,23
0,0,0,0,0,28
5,0,5,5,5,52
12,5,5,5,12,93
73,5,56,40,90,422
96,5,73,46,124,575
107,5,78,42,144,731
131,5,86,39,182,1009
121,10,179,57,252,2757
5,0,0,0,5,26
0,0,0,0,0,39
0,0,5,0,5,48
5,5,5,5,5,86
20,5,32,14,39,396
20,5,26,10,37,513
37,0,49,19,67,661
42,5,67,13,102,988
47,5,127,15,166,2547
0,0,5,0,5,23
0,0,0,0,0,33
0,0,5,0,5,51
5,0,5,0,5,72
5,0,19,5,20,367
5,0,20,5,28,524
15,5,29,5,38,608
19,5,52,5,72,869
71,5,132,22,183,2650
5,0,5,0,5,30
0,0,0,0,0,39
5,0,0,0,5,59
5,5,5,5,5,93
5,0,22,5,26,392
11,0,22,5,29,506
20,5,38,5,52,682
26,0,45,5,67,849
84,5,143,25,204,2634
0,0,5,0,5,33
0,0,5,0,5,31
5,0,5,5,5,63
5,0,5,5,5,88
12,0,16,5,24,368
5,5,21,5,26,503
18,0,31,5,44,660
45,0,68,10,103,888
136,5,147,37,247,2620
0,0,0,0,0,31
0,0,0,0,0,38
5,0,5,0,5,54
5,0,5,5,5,83
5,0,14,5,21,357
19,0,32,5,43,511
32,5,37,5,63,659
71,0,58,20,109,887
154,0,143,42,255,2711
5,0,5,0,5,22
5,0,5,5,5,41
5,0,0,0,5,45
5,0,0,0,5,89
18,0,24,5,35,394
23,0,25,5,40,520
45,0,42,12,75,692
60,0,49,14,95,908
124,5,146,29,242,2651
0,0,5,0,5,30
0,0,0,0,0,30
0,0,0,0,0,47
5,0,5,0,5,92
15,5,22,5,33,353
19,0,25,5,40,466
36,0,39,10,65,683
52,0,57,10,99,950
104,5,147,22,230,2719
5,5,0,0,5,20
0,0,5,0,5,39
5,0,5,0,5,45
5,0,5,5,5,89
10,0,21,5,29,395
17,0,31,5,44,520
32,0,42,5,65,712
39,0,46,5,79,899
87,5,160,26,230,2679
0,0,5,0,5,31
0,0,5,0,5,34
5,0,5,0,5,46
0,0,5,0,5,80
10,5,17,5,28,344
12,5,41,5,50,524
24,5,38,10,54,739
40,5,56,11,89,881
192,83,236,55,452,3218
0,5,0,0,5,27
0,0,5,0,5,31
5,5,5,5,5,48
5,5,5,5,10,105
18,11,19,5,45,413
27,12,54,12,79,648
45,25,65,12,122,850
97,29,89,27,188,1096
113,46,163,20,299,3011
0,5,0,0,5,24
0,0,0,0,0,35
0,0,5,0,5,52
5,5,5,0,10,95
13,5,19,5,34,397
14,5,39,5,51,561
23,13,48,5,79,789
62,21,48,5,122,1058
92,5,159,23,234,2581
0,0,0,0,0,13
5,0,0,0,5,22
5,0,0,0,5,43
0,0,5,0,5,82
5,5,21,0,27,357
18,5,30,5,44,467
32,5,38,5,65,659
35,0,68,5,94,938
93,5,158,27,229,2745
0,0,0,0,0,16
0,0,5,0,5,23
5,0,5,0,5,35
5,0,5,0,5,61
5,5,13,5,18,310
21,5,30,5,44,573
27,5,57,10,75,744
37,5,53,5,84,983
64,5,114,17,161,1788
5,0,0,0,5,11
0,0,5,0,5,5
0,0,0,0,0,13
5,0,5,5,5,32
5,0,10,5,12,228
11,5,32,5,41,390
13,0,29,5,37,452
34,0,40,5,66,653
5,36,185,5,221,2536
0,5,5,0,5,29
0,0,0,0,0,42
0,5,5,0,5,60
