,group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
5331,By Month,2022,5,3,West Virginia,Total - All Places of Death,30-39 years,5,0,5,5.0,5,68
5332,By Month,2022,5,3,West Virginia,Total - All Places of Death,40-49 years,5,0,5,5.0,5,89
5333,By Month,2022,5,3,West Virginia,Total - All Places of Death,50-64 years,5,0,29,5.0,30,355
5334,By Month,2022,5,3,West Virginia,Total - All Places of Death,65-74 years,23,5,46,5.0,65,452
5335,By Month,2022,5,3,West Virginia,Total - All Places of Death,75-84 years,27,5,42,5.0,64,549
5336,By Month,2022,5,3,West Virginia,Total - All Places of Death,85 years and over,36,5,42,5.0,72,488
5337,By Month,2022,6,3,West Virginia,Total - All Places of Death,All Ages,89,5,204,39.0,256,2056
5338,By Month,2022,6,3,West Virginia,Total - All Places of Death,0-17 years,0,0,0,0.0,0,17
5339,By Month,2022,6,3,West Virginia,Total - All Places of Death,18-29 years,0,0,0,0.0,0,33
5340,By Month,2022,6,3,West Virginia,Total - All Places of Death,30-39 years,5,0,5,5.0,5,61
5341,By Month,2022,6,3,West Virginia,Total - All Places of Death,40-49 years,5,0,5,0.0,10,97
5342,By Month,2022,6,3,West Virginia,Total - All Places of Death,50-64 years,10,0,31,5.0,37,383
5343,By Month,2022,6,3,West Virginia,Total - All Places of Death,65-74 years,18,5,56,5.0,68,450
5344,By Month,2022,6,3,West Virginia,Total - All Places of Death,75-84 years,29,5,61,16.0,75,538
5345,By Month,2022,6,3,West Virginia,Total - All Places of Death,85 years and over,30,0,45,11.0,64,477
5346,By Month,2022,7,3,West Virginia,Total - All Places of Death,All Ages,113,5,213,54.0,274,2122
5347,By Month,2022,7,3,West Virginia,Total - All Places of Death,0-17 years,0,0,0,0.0,0,21
5348,By Month,2022,7,3,West Virginia,Total - All Places of Death,18-29 years,0,0,0,0.0,0,28
5349,By Month,2022,7,3,West Virginia,Total - All Places of Death,30-39 years,5,0,5,0.0,5,70
5350,By Month,2022,7,3,West Virginia,Total - All Places of Death,40-49 years,5,0,5,0.0,5,96
5351,By Month,2022,7,3,West Virginia,Total - All Places of Death,50-64 years,11,0,40,5.0,45,405
5352,By Month,2022,7,3,West Virginia,Total - All Places of Death,65-74 years,21,0,53,12.0,62,466
5353,By Month,2022,7,3,West Virginia,Total - All Places of Death,75-84 years,37,5,58,15.0,81,551
5354,By Month,2022,7,3,West Virginia,Total - All Places of Death,85 years and over,42,5,57,21.0,79,485
5355,By Month,2022,8,3,West Virginia,Total - All Places of Death,All Ages,149,0,216,69.0,296,2103
5356,By Month,2022,8,3,West Virginia,Total - All Places of Death,0-17 years,5,0,5,5.0,5,20
5357,By Month,2022,8,3,West Virginia,Total - All Places of Death,18-29 years,0,0,5,0.0,5,38
5358,By Month,2022,8,3,West Virginia,Total - All Places of Death,30-39 years,5,0,5,0.0,5,67
5359,By Month,2022,8,3,West Virginia,Total - All Places of Death,40-49 years,5,0,5,0.0,5,98
5360,By Month,2022,8,3,West Virginia,Total - All Places of Death,50-64 years,20,0,29,5.0,41,359
5361,By Month,2022,8,3,West Virginia,Total - All Places of Death,65-74 years,25,0,50,15.0,60,495
5362,By Month,2022,8,3,West Virginia,Total - All Places of Death,75-84 years,42,0,72,24.0,90,541
5363,By Month,2022,8,3,West Virginia,Total - All Places of Death,85 years and over,55,0,55,20.0,90,485
5364,By Month,2022,9,3,West Virginia,Total - All Places of Death,All Ages,134,5,205,57.0,283,1987
5365,By Month,2022,9,3,West Virginia,Total - All Places of Death,0-17 years,0,0,0,0.0,0,14
5366,By Month,2022,9,3,West Virginia,Total - All Places of Death,18-29 years,0,0,5,0.0,5,30
5367,By Month,2022,9,3,West Virginia,Total - All Places of Death,30-39 years,0,0,5,0.0,5,62
5368,By Month,2022,9,3,West Virginia,Total - All Places of Death,40-49 years,5,0,10,5.0,16,115
5369,By Month,2022,9,3,West Virginia,Total - All Places of Death,50-64 years,14,5,35,5.0,44,351
5370,By Month,2022,9,3,West Virginia,Total - All Places of Death,65-74 years,26,0,51,15.0,62,429
5371,By Month,2022,9,3,West Virginia,Total - All Places of Death,75-84 years,40,5,60,17.0,84,525
5372,By Month,2022,9,3,West Virginia,Total - All Places of Death,85 years and over,45,0,46,17.0,74,461
5373,By Month,2022,10,3,West Virginia,Total - All Places of Death,All Ages,109,5,184,41.0,255,2095
5374,By Month,2022,10,3,West Virginia,Total - All Places of Death,0-17 years,0,0,0,0.0,0,10
5375,By Month,2022,10,3,West Virginia,Total - All Places of Death,18-29 years,0,0,5,0.0,5,32
5376,By Month,2022,10,3,West Virginia,Total - All Places of Death,30-39 years,0,0,5,0.0,5,69
5377,By Month,2022,10,3,West Virginia,Total - All Places of Death,40-49 years,5,0,5,5.0,10,113
5378,By Month,2022,10,3,West Virginia,Total - All Places of Death,50-64 years,15,5,36,5.0,46,374
5379,By Month,2022,10,3,West Virginia,Total - All Places of Death,65-74 years,21,5,49,5.0,62,487
5380,By Month,2022,10,3,West Virginia,Total - All Places of Death,75-84 years,35,5,44,13.0,67,544
5381,By Month,2022,10,3,West Virginia,Total - All Places of Death,85 years and over,35,0,43,11.0,67,466
5382,By Month,2022,11,3,West Virginia,Total - All Places of Death,All Ages,91,25,211,23.0,302,2219
5383,By Month,2022,11,3,West Virginia,Total - All Places of Death,0-17 years,0,5,0,0.0,5,17
5384,By Month,2022,11,3,West Virginia,Total - All Places of Death,18-29 years,0,0,0,0.0,0,29
5385,By Month,2022,11,3,West Virginia,Total - All Places of Death,30-39 years,0,5,5,0.0,5,63
5386,By Month,2022,11,3,West Virginia,Total - All Places of Death,40-49 years,5,5,5,5.0,5,113
5387,By Month,2022,11,3,West Virginia,Total - All Places of Death,50-64 years,12,5,36,5.0,52,371
5388,By Month,2022,11,3,West Virginia,Total - All Places of Death,65-74 years,27,5,42,5.0,67,513
5389,By Month,2022,11,3,West Virginia,Total - All Places of Death,75-84 years,17,5,73,5.0,91,554
5390,By Month,2022,11,3,West Virginia,Total - All Places of Death,85 years and over,34,5,51,5.0,78,559
5391,By Month,2022,12,3,West Virginia,Total - All Places of Death,All Ages,116,46,254,46.0,368,2514
5392,By Month,2022,12,3,West Virginia,Total - All Places of Death,0-17 years,0,0,0,0.0,0,19
5393,By Month,2022,12,3,West Virginia,Total - All Places of Death,18-29 years,0,5,5,0.0,5,37
5394,By Month,2022,12,3,West Virginia,Total - All Places of Death,30-39 years,0,5,5,0.0,5,58
5395,By Month,2022,12,3,West Virginia,Total - All Places of Death,40-49 years,5,5,5,5.0,10,130
5396,By Month,2022,12,3,West Virginia,Total - All Places of Death,50-64 years,14,5,31,5.0,50,422
5397,By Month,2022,12,3,West Virginia,Total - All Places of Death,65-74 years,28,5,65,15.0,86,572
5398,By Month,2022,12,3,West Virginia,Total - All Places of Death,75-84 years,34,12,87,14.0,118,656
5399,By Month,2022,12,3,West Virginia,Total - All Places of Death,85 years and over,36,11,63,11.0,98,620
5400,By Month,2022,1,5,Wisconsin,Total - All Places of Death,All Ages,1476,16,766,550.0,1705,6746
5401,By Month,2022,1,5,Wisconsin,Total - All Places of Death,0-17 years,5,0,5,5.0,5,45
5402,By Month,2022,1,5,Wisconsin,Total - All Places of Death,18-29 years,5,0,5,5.0,5,87
5403,By Month,2022,1,5,Wisconsin,Total - All Places of Death,30-39 years,33,0,18,17.0,34,174
5404,By Month,2022,1,5,Wisconsin,Total - All Places of Death,40-49 years,58,0,23,19.0,62,220
5405,By Month,2022,1,5,Wisconsin,Total - All Places of Death,50-64 years,288,5,130,110.0,308,1056
5406,By Month,2022,1,5,Wisconsin,Total - All Places of Death,65-74 years,374,5,197,149.0,425,1443
5407,By Month,2022,1,5,Wisconsin,Total - All Places of Death,75-84 years,370,5,197,135.0,439,1638
5408,By Month,2022,1,5,Wisconsin,Total - All Places of Death,85 years and over,345,5,194,116.0,426,2083
5409,By Month,2022,2,5,Wisconsin,Total - All Places of Death,All Ages,599,5,413,233.0,785,5107
5410,By Month,2022,2,5,Wisconsin,Total - All Places of Death,0-17 years,5,5,5,0.0,5,47
5411,By Month,2022,2,5,Wisconsin,Total - All Places of Death,18-29 years,5,0,5,5.0,5,71
5412,By Month,2022,2,5,Wisconsin,Total - All Places of Death,30-39 years,5,0,5,5.0,5,113
5413,By Month,2022,2,5,Wisconsin,Total - All Places of Death,40-49 years,14,0,5,5.0,16,157
5414,By Month,2022,2,5,Wisconsin,Total - All Places of Death,50-64 years,115,5,63,45.0,134,746
5415,By Month,2022,2,5,Wisconsin,Total - All Places of Death,65-74 years,146,5,94,55.0,186,1050
5416,By Month,2022,2,5,Wisconsin,Total - All Places of Death,75-84 years,157,5,124,69.0,214,1288
5417,By Month,2022,2,5,Wisconsin,Total - All Places of Death,85 years and over,158,5,117,57.0,220,1635
5418,By Month,2022,3,5,Wisconsin,Total - All Places of Death,All Ages,205,5,253,74.0,393,4882
5419,By Month,2022,3,5,Wisconsin,Total - All Places of Death,0-17 years,5,5,5,5.0,5,48
5420,By Month,2022,3,5,Wisconsin,Total - All Places of Death,18-29 years,0,0,5,0.0,5,85
5421,By Month,2022,3,5,Wisconsin,Total - All Places of Death,30-39 years,5,0,5,0.0,5,103
5422,By Month,2022,3,5,Wisconsin,Total - All Places of Death,40-49 years,5,5,5,5.0,5,175
5423,By Month,2022,3,5,Wisconsin,Total - All Places of Death,50-64 years,35,0,37,14.0,58,724
5424,By Month,2022,3,5,Wisconsin,Total - All Places of Death,65-74 years,46,0,61,23.0,84,925
5425,By Month,2022,3,5,Wisconsin,Total - All Places of Death,75-84 years,50,5,75,20.0,106,1170
5426,By Month,2022,3,5,Wisconsin,Total - All Places of Death,85 years and over,65,5,66,15.0,121,1652
5427,By Month,2022,4,5,Wisconsin,Total - All Places of Death,All Ages,87,5,216,25.0,283,4553
5428,By Month,2022,4,5,Wisconsin,Total - All Places of Death,0-17 years,0,0,5,0.0,5,43
5429,By Month,2022,4,5,Wisconsin,Total - All Places of Death,18-29 years,5,0,0,0.0,5,63
5430,By Month,2022,4,5,Wisconsin,Total - All Places of Death,30-39 years,5,0,5,5.0,5,136
5431,By Month,2022,4,5,Wisconsin,Total - All Places of Death,40-49 years,5,0,5,0.0,5,145
5432,By Month,2022,4,5,Wisconsin,Total - All Places of Death,50-64 years,12,5,34,5.0,42,664
5433,By Month,2022,4,5,Wisconsin,Total - All Places of Death,65-74 years,15,5,42,5.0,55,871
5434,By Month,2022,4,5,Wisconsin,Total - All Places of Death,75-84 years,28,5,63,10.0,83,1165
5435,By Month,2022,4,5,Wisconsin,Total - All Places of Death,85 years and over,27,5,67,5.0,91,1466
5436,By Month,2022,5,5,Wisconsin,Total - All Places of Death,All Ages,150,5,227,42.0,337,4730
5437,By Month,2022,5,5,Wisconsin,Total - All Places of Death,0-17 years,5,0,5,5.0,5,51
5438,By Month,2022,5,5,Wisconsin,Total - All Places of Death,18-29 years,5,0,5,0.0,5,85
5439,By Month,2022,5,5,Wisconsin,Total - All Places of Death,30-39 years,5,0,5,5.0,11,125
5440,By Month,2022,5,5,Wisconsin,Total - All Places of Death,40-49 years,5,0,5,0.0,5,153
5441,By Month,2022,5,5,Wisconsin,Total - All Places of Death,50-64 years,16,0,32,5.0,44,719
5442,By Month,2022,5,5,Wisconsin,Total - All Places of Death,65-74 years,27,5,51,5.0,71,937
5443,By Month,2022,5,5,Wisconsin,Total - All Places of Death,75-84 years,43,0,58,12.0,89,1168
5444,By Month,2022,5,5,Wisconsin,Total - All Places of Death,85 years and over,52,5,75,14.0,114,1492
5445,By Month,2022,6,5,Wisconsin,Total - All Places of Death,All Ages,134,5,201,41.0,296,4519
5446,By Month,2022,6,5,Wisconsin,Total - All Places of Death,0-17 years,5,0,5,0.0,5,60
5447,By Month,2022,6,5,Wisconsin,Total - All Places of Death,18-29 years,0,5,0,0.0,5,94
5448,By Month,2022,6,5,Wisconsin,Total - All Places of Death,30-39 years,5,0,5,5.0,5,115
5449,By Month,2022,6,5,Wisconsin,Total - All Places of Death,40-49 years,5,0,5,5.0,5,150
5450,By Month,2022,6,5,Wisconsin,Total - All Places of Death,50-64 years,20,0,23,5.0,36,694
5451,By Month,2022,6,5,Wisconsin,Total - All Places of Death,65-74 years,17,0,34,5.0,46,882
5452,By Month,2022,6,5,Wisconsin,Total - All Places of Death,75-84 years,32,0,59,10.0,81,1080
5453,By Month,2022,6,5,Wisconsin,Total - All Places of Death,85 years and over,58,5,74,17.0,116,1444
5454,By Month,2022,7,5,Wisconsin,Total - All Places of Death,All Ages,186,0,210,50.0,346,4695
5455,By Month,2022,7,5,Wisconsin,Total - All Places of Death,0-17 years,5,0,5,0.0,5,63
5456,By Month,2022,7,5,Wisconsin,Total - All Places of Death,18-29 years,5,0,0,0.0,5,69
5457,By Month,2022,7,5,Wisconsin,Total - All Places of Death,30-39 years,5,0,5,5.0,5,125
5458,By Month,2022,7,5,Wisconsin,Total - All Places of Death,40-49 years,5,0,5,5.0,5,167
5459,By Month,2022,7,5,Wisconsin,Total - All Places of Death,50-64 years,24,0,39,10.0,53,676
5460,By Month,2022,7,5,Wisconsin,Total - All Places of Death,65-74 years,29,0,42,5.0,64,912
5461,By Month,2022,7,5,Wisconsin,Total - All Places of Death,75-84 years,49,0,59,16.0,92,1177
5462,By Month,2022,7,5,Wisconsin,Total - All Places of Death,85 years and over,69,0,65,15.0,119,1506
5463,By Month,2022,8,5,Wisconsin,Total - All Places of Death,All Ages,215,5,217,47.0,386,4693
5464,By Month,2022,8,5,Wisconsin,Total - All Places of Death,0-17 years,5,0,0,0.0,5,53
5465,By Month,2022,8,5,Wisconsin,Total - All Places of Death,18-29 years,0,0,5,0.0,5,72
5466,By Month,2022,8,5,Wisconsin,Total - All Places of Death,30-39 years,5,0,5,5.0,5,146
5467,By Month,2022,8,5,Wisconsin,Total - All Places of Death,40-49 years,5,0,5,0.0,5,176
5468,By Month,2022,8,5,Wisconsin,Total - All Places of Death,50-64 years,19,0,25,5.0,40,673
5469,By Month,2022,8,5,Wisconsin,Total - All Places of Death,65-74 years,33,0,47,5.0,74,894
5470,By Month,2022,8,5,Wisconsin,Total - All Places of Death,75-84 years,63,0,59,15.0,107,1188
5471,By Month,2022,8,5,Wisconsin,Total - All Places of Death,85 years and over,89,5,79,20.0,149,1491
5472,By Month,2022,9,5,Wisconsin,Total - All Places of Death,All Ages,172,5,205,50.0,327,4627
5473,By Month,2022,9,5,Wisconsin,Total - All Places of Death,0-17 years,5,0,0,0.0,5,51
5474,By Month,2022,9,5,Wisconsin,Total - All Places of Death,18-29 years,0,0,5,0.0,5,72
5475,By Month,2022,9,5,Wisconsin,Total - All Places of Death,30-39 years,5,0,5,5.0,5,100
5476,By Month,2022,9,5,Wisconsin,Total - All Places of Death,40-49 years,5,0,5,5.0,5,158
5477,By Month,2022,9,5,Wisconsin,Total - All Places of Death,50-64 years,15,0,37,5.0,46,668
5478,By Month,2022,9,5,Wisconsin,Total - All Places of Death,65-74 years,32,5,41,11.0,62,903
5479,By Month,2022,9,5,Wisconsin,Total - All Places of Death,75-84 years,55,0,67,16.0,106,1197
5480,By Month,2022,9,5,Wisconsin,Total - All Places of Death,85 years and over,66,0,53,15.0,104,1478
5481,By Month,2022,10,5,Wisconsin,Total - All Places of Death,All Ages,170,5,254,48.0,379,5082
5482,By Month,2022,10,5,Wisconsin,Total - All Places of Death,0-17 years,5,0,5,5.0,5,54
5483,By Month,2022,10,5,Wisconsin,Total - All Places of Death,18-29 years,0,0,0,0.0,0,71
5484,By Month,2022,10,5,Wisconsin,Total - All Places of Death,30-39 years,5,0,5,0.0,5,110
5485,By Month,2022,10,5,Wisconsin,Total - All Places of Death,40-49 years,5,0,5,5.0,11,163
5486,By Month,2022,10,5,Wisconsin,Total - All Places of Death,50-64 years,17,0,38,5.0,49,722
5487,By Month,2022,10,5,Wisconsin,Total - All Places of Death,65-74 years,24,5,50,5.0,72,954
5488,By Month,2022,10,5,Wisconsin,Total - All Places of Death,75-84 years,50,5,75,20.0,106,1313
5489,By Month,2022,10,5,Wisconsin,Total - All Places of Death,85 years and over,73,5,78,17.0,135,1695
5490,By Month,2022,11,5,Wisconsin,Total - All Places of Death,All Ages,248,12,272,68.0,463,5047
5491,By Month,2022,11,5,Wisconsin,Total - All Places of Death,0-17 years,5,0,5,5.0,5,64
5492,By Month,2022,11,5,Wisconsin,Total - All Places of Death,18-29 years,0,0,0,0.0,0,65
5493,By Month,2022,11,5,Wisconsin,Total - All Places of Death,30-39 years,5,0,5,5.0,5,118
5494,By Month,2022,11,5,Wisconsin,Total - All Places of Death,40-49 years,5,5,5,5.0,14,162
5495,By Month,2022,11,5,Wisconsin,Total - All Places of Death,50-64 years,12,5,37,5.0,47,710
5496,By Month,2022,11,5,Wisconsin,Total - All Places of Death,65-74 years,48,5,49,14.0,86,938
5497,By Month,2022,11,5,Wisconsin,Total - All Places of Death,75-84 years,66,5,83,19.0,132,1302
5498,By Month,2022,11,5,Wisconsin,Total - All Places of Death,85 years and over,111,5,91,28.0,175,1688
5499,By Month,2022,12,5,Wisconsin,Total - All Places of Death,All Ages,260,89,318,76.0,586,5592
5500,By Month,2022,12,5,Wisconsin,Total - All Places of Death,0-17 years,0,5,5,0.0,5,45
5501,By Month,2022,12,5,Wisconsin,Total - All Places of Death,18-29 years,5,0,0,0.0,5,84
5502,By Month,2022,12,5,Wisconsin,Total - All Places of Death,30-39 years,0,5,5,0.0,5,132
5503,By Month,2022,12,5,Wisconsin,Total - All Places of Death,40-49 years,5,0,5,5.0,13,174
5504,By Month,2022,12,5,Wisconsin,Total - All Places of Death,50-64 years,18,5,35,5.0,61,736
5505,By Month,2022,12,5,Wisconsin,Total - All Places of Death,65-74 years,57,23,67,18.0,126,1122
5506,By Month,2022,12,5,Wisconsin,Total - All Places of Death,75-84 years,85,16,91,23.0,169,1448
5507,By Month,2022,12,5,Wisconsin,Total - All Places of Death,85 years and over,94,34,114,33.0,207,1851
5508,By Month,2022,1,8,Wyoming,Total - All Places of Death,All Ages,81,5,68,51.0,100,549
5509,By Month,2022,1,8,Wyoming,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
5510,By Month,2022,1,8,Wyoming,Total - All Places of Death,18-29 years,0,5,0,0.0,5,12
5511,By Month,2022,1,8,Wyoming,Total - All Places of Death,30-39 years,5,0,5,5.0,5,22
5512,By Month,2022,1,8,Wyoming,Total - All Places of Death,40-49 years,5,0,5,5.0,5,20
5513,By Month,2022,1,8,Wyoming,Total - All Places of Death,50-64 years,14,0,5,5.0,15,82
5514,By Month,2022,1,8,Wyoming,Total - All Places of Death,65-74 years,16,0,16,10.0,22,123
5515,By Month,2022,1,8,Wyoming,Total - All Places of Death,75-84 years,27,0,25,20.0,32,140
5516,By Month,2022,1,8,Wyoming,Total - All Places of Death,85 years and over,16,5,14,5.0,22,148
5517,By Month,2022,2,8,Wyoming,Total - All Places of Death,All Ages,80,0,69,45.0,104,490
5518,By Month,2022,2,8,Wyoming,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
5519,By Month,2022,2,8,Wyoming,Total - All Places of Death,18-29 years,0,0,5,0.0,5,5
5520,By Month,2022,2,8,Wyoming,Total - All Places of Death,30-39 years,0,0,5,0.0,5,12
5521,By Month,2022,2,8,Wyoming,Total - All Places of Death,40-49 years,5,0,5,5.0,5,19
5522,By Month,2022,2,8,Wyoming,Total - All Places of Death,50-64 years,5,0,5,5.0,10,83
5523,By Month,2022,2,8,Wyoming,Total - All Places of Death,65-74 years,18,0,15,12.0,21,101
5524,By Month,2022,2,8,Wyoming,Total - All Places of Death,75-84 years,25,0,22,14.0,33,124
5525,By Month,2022,2,8,Wyoming,Total - All Places of Death,85 years and over,27,0,18,14.0,31,139
5526,By Month,2022,3,8,Wyoming,Total - All Places of Death,All Ages,24,0,34,14.0,44,434
5527,By Month,2022,3,8,Wyoming,Total - All Places of Death,0-17 years,0,0,5,0.0,5,5
5528,By Month,2022,3,8,Wyoming,Total - All Places of Death,18-29 years,0,0,0,0.0,0,10
5529,By Month,2022,3,8,Wyoming,Total - All Places of Death,30-39 years,0,0,5,0.0,5,13
